"Contains a date column for CalLite-CV's time period and fields with the Element name (using the CalLite-CV convention of name_might_include_underscores.element_subname, even though it's different from Sadie's nomenclature, because I'm hoping that leaving them will be less confusing than changing .'s to _'s and making the names harder to read) for all the CalLite-CV records identified in diversionoverview.csv. That .csv contains the combinations required to calculate fraction diverted for each river, but here's one example: for the Upper-Mid Sacramento DSM reach, cell B4 in the overview csv gives the formula RedBluff.Diversion/(RedBluff.Outflow + RedBluff.Diversion), so for 10/2014 the fraction diverted will be 213.1/(6979 + 213.1) = .0296.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
date,RedBluff.Outflow,RedBluff.Diversion,Thermalito.Outflow,Thermalito.Diversion,DaguerrePt.Outflow,DaguerrePt.Diversion,SacFeather.Outflow,SacFeather.SacFeather_Refuge_Diversion_ch,SacFeather.Diversion,Hst.Outflow,Hst.Diversion,SacAmerican.Outflow,SacAmerican.Diversion,Calaveras_River.Outflow,Calaveras_River.Diversion,Merced_River_3.Outflow,Merced_River_3.Diversion,Ripon.Outflow,Ripon.Diversion,Tuolumne_River_2.Outflow,Tuolumne_River_2.Diversion,Hood.Outflow,Hood.Diversion,RioVista.Outflow,RioVista.Diversion,RioVista.Diversion2,CentralDelta.Outflow,CentralDelta.Diversion,SJR1.Outflow,SJR1.Diversion,SouthDelta.Outflow,SouthDelta.Diversion,SouthDelta.Diversion2
10/1/2066 0:00,11022,183.4,1490,0,73.88,152.8,11609,54.34,0,375,155.6,11569,572.6,6.06,18.53,247.1,0,701.6,7.244,234.2,2.509,11738,0,7955,113.8,367.5,4132,168.6,2376,0,-3651,9450,775.4
11/1/2066 0:00,4230,33.85,1561,0,695.7,59.86,10601,44.07,0,375,82.15,11223,228.4,118.8,3.9,176.5,0.6371,266.6,0,318.7,0,11498,0,8041,88.41,77.89,4580,35.74,2229,0,-2350,9063,164.3
12/1/2066 0:00,6230,30.17,1589,0,989.6,60.92,15195,23.06,0,1160,70.45,16893,163.1,121.8,4.57,206.8,0.4271,268.6,0,339.3,0,17225,0,14571,67.18,40.91,3912,18.77,2623,0,-1384,7888,86.32
1/1/2067 0:00,18128,30.17,1700,48.77,6737,60.92,55003,12.32,0,17098,70.45,73192,163.1,461.8,5.41,225.2,0.4271,371.2,0,638.6,0,73906,0,71129,44.6,40.91,16082,18.77,6109,0,14222,8004,86.32
2/1/2067 0:00,18886,30.17,4590,59.31,3116,55.02,42251,11.89,0,5310,58.99,48692,163.1,349.6,6.296,285.3,0.4271,344.2,0,461.9,0,49114,0,47249,113.2,40.91,10302,18.77,9117,0,10698,8769,86.32
3/1/2067 0:00,21762,54.95,12269,50.71,7572,121.8,55065,8.003,0,16745,58.99,72767,179.8,696.3,14.3,2318,0.4271,462.6,0,444.5,2.509,73144,0,65547,108.2,42.91,15274,19.69,14185,0,18460,11026,90.53
4/1/2067 0:00,19890,59.07,10003,57.69,5124,117.9,44046,10.88,0,3698,59.67,48185,289.7,4.604,48.37,1180,0.4271,1684,2.822,2414,3.408,48456,0,41303,149.1,189.7,9810,87.04,18473,0,23263,4722,400.2
5/1/2067 0:00,8311,955.5,6444,1539,7370,743.1,23133,21.06,0,3952,117.6,25917,1490,5.511,119.6,3607,5.953,1624,35.59,4383,20.07,26102,0,21349,154.5,702.3,6000,322.2,19189,0,18900,4882,1482
6/1/2067 0:00,14029,2343,4143,4161,2290,1872,13952,39.17,0,4862,181.4,16495,2650,9.429,128.1,2254,13.4,549.4,46.39,3463,23.33,16703,0,12947,125.6,1369,3425,628.1,9699,0,835.6,9494,2888
7/1/2067 0:00,13010,1954,9160,2501,700,1220,18495,31.17,0,2183,209.7,18993,2055,12.92,138.1,1056,14.75,397.5,47.99,433.8,25.09,19211,0,11119,121.1,1328,8194,609.2,4040,0,-2089,11642,2801
8/1/2067 0:00,9977,1486,8066,2085,600,1022,15358,49.28,0,1351,207.3,15124,1949,14.01,112.3,913.8,13.14,425.5,57.71,452.7,20.07,15343,0,8321,120.7,1414,6878,648.8,4383,0,-3234,11634,2983
9/1/2067 0:00,5613,536,1000,430.1,500,309,8905,75.74,0,1170,162,9788,742.3,17.44,69.74,996.2,5.996,375.5,12.13,433.1,12.96,10037,0,5311,164.6,724.2,5475,332.3,4729,0,-1132,9940,1528
10/1/2067 0:00,5539,142.6,4094,325.8,500,282.5,9856,75.82,0,1141,157.1,10475,745.9,7.101,36.96,367.2,1.12,875.9,8.181,1078,5.018,10654,0,6951,157.2,535.4,4069,245.6,4469,0,-2595,10087,1130
11/1/2067 0:00,4705,175.4,3601,175.6,636.4,113.4,10858,61.37,0,1416,63.83,12580,232.5,967,25.28,272.6,0.8113,313.3,0,529,0,12873,0,9163,121.4,88.3,4830,40.52,4672,0,-2045,11447,186.3
12/1/2067 0:00,4168,67.28,3598,88.4,629,118.6,9623,29.91,0,1481,71.21,11176,224.3,24.96,15.16,248.2,0.5051,280.1,0,741.1,0,11385,0,9169,100.7,53.31,2629,24.46,2377,0,-3786,8719,112.5
1/1/2068 0:00,4877,107.6,3596,92.63,715.4,119.2,15809,16.43,0,1234,59.47,17933,182.8,228.9,5.41,320.5,0.4313,352,0,1204,0,18396,0,17024,48.28,41.25,4558,18.93,5016,0,2900,6661,87.02
2/1/2068 0:00,8247,54.49,3598,64.97,2532,104.9,27282,14.86,0,1683,57.42,30123,176.5,1099,6.079,1317,0.4164,355,0,3826,2.682,30579,0,26794,50.57,39.82,7105,18.27,10294,0,8446,8981,84.02
3/1/2068 0:00,18481,45.23,5378,50.98,3923,116.1,36177,8.003,0,7682,59.47,44448,173.1,597.3,25.34,2241,0.4313,1844,2.861,5140,3.451,44722,0,38715,57.33,41.49,9311,19.04,13217,0,12210,10316,87.53
4/1/2068 0:00,10029,142.9,5378,84.01,3146,120.8,22031,10.45,0,4396,83.77,26489,365.3,4.641,70.27,1601,3.048,1696,8.625,1279,7.191,26696,0,22359,61.27,204.2,5707,93.69,9511,0,10025,4826,430.8
5/1/2068 0:00,6999,827.2,3042,2153,3783,1059,12244,24.85,0,4330,117.4,15194,1656,5.825,150.6,2559,8.906,2052,36.64,1155,22.58,15374,0,12017,73.23,815.8,3542,374.3,7355,0,5612,3624,1721
6/1/2068 0:00,15672,1453,6115,4283,1468,1828,16545,30.03,0,5284,179.7,19465,2708,11.07,158.5,276.8,13.83,1015,47.93,429.2,23.33,19679,0,15463,84.63,1538,3781,705.9,4027,0,-2236,6893,3246
7/1/2068 0:00,10519,1110,2070,2336,676.7,1083,9578,40.44,0,1821,171.8,9807,1968,13.49,170.9,476.3,13.01,426.9,62.27,433,25.09,10026,0,4856,100.7,1180,5464,541.3,3641,0,987.7,5756,2489
8/1/2068 0:00,8419,956,4140,2164,500,1003,9866,41.7,0,1363,200.4,9700,1873,13.22,151.7,956.4,11.7,431.6,42.67,442.3,20.07,9917,0,4500,107.8,1328,5422,609.2,4285,0,-22.43,7042,2801
9/1/2068 0:00,5276,306.8,1000,635.9,500,236.1,7603,74.43,0,1151,185,8155,1015,16.43,107,517.3,8.513,406.6,31.11,423.4,10.37,8393,0,3754,146.5,1076,5282,493.5,3558,0,5.895,6691,2269
10/1/2068 0:00,4184,181.4,1700,294.5,500,290.8,8866,70.77,0,785.6,144.7,9413,667.6,20.98,26.78,297.6,2.351,908.7,5.018,597.2,2.509,9660,0,6555,132.1,431.6,4095,198,4062,0,-1821,9178,910.7
11/1/2068 0:00,5382,45.81,1700,164.8,652.9,118.4,12798,57.89,0,860.7,69.06,13919,203.4,343.7,4.175,265.6,0.5818,303.7,0,495,0,14181,0,10156,100.1,52.52,5058,24.1,4431,0,-1992,11450,110.8
12/1/2068 0:00,7252,44.82,1700,75.11,740.7,121.8,19185,30.75,0,875.1,59.96,20751,174.1,245,4.57,251.4,0.4537,310.6,0,1206,0,21140,0,18647,73.44,41.58,4805,19.08,4138,0,192,8726,87.73
1/1/2069 0:00,8484,44.82,1700,64.27,9046,121.8,31953,15.59,0,13940,59.96,47222,174.1,1275,5.41,3027,0.4355,1209,0,6246,0,47691,0,44512,55.7,41.58,11655,19.08,16023,0,18013,9669,87.72
2/1/2069 0:00,42524,44.82,15418,67.56,11551,110,68472,15.39,24997,12215,59.95,74309,174.1,1995,6.296,6468,0.4355,5678,0,6682,0,75023,0,106665,107.1,41.58,19600,19.08,32219,0,42224,9653,87.72
3/1/2069 0:00,19597,49.24,10003,52.19,4314,121.8,40788,8.424,0,2807,59.96,44145,174.3,220.5,14.3,1362,1.303,1777,0,5209,0,44431,0,38954,108.2,41.8,8569,19.18,16378,0,14705,10253,88.18
4/1/2069 0:00,12238,166.6,7862,83.64,3449,127.4,27082,8.27,0,1698,82.52,28895,350.5,4.678,63.95,984.7,1.7,2566,8.193,6772,8.613,29124,0,24455,148.6,204,5866,93.62,18471,0,19293,4686,430.5
5/1/2069 0:00,7577,925.1,3178,1870,3435,979.7,13043,24.85,0,2749,113.7,14566,1531,5.785,137.6,1213,8.536,2335,32.89,1237,22.58,14762,0,11440,154.1,808.7,3508,371.1,7994,0,7736,2125,1706
6/1/2069 0:00,12055,1407,2961,3372,4691,1423,15976,30.03,0,4140,131.6,18073,2406,10.7,145.4,3764,9.894,1246,44.37,5366,23.33,18297,0,14537,169.9,1188,3801,545,14328,0,4251,11470,2506
7/1/2069 0:00,10771,1509,10054,2760,700,1456,17307,38.33,0,2101,169.5,17749,2071,13.31,158.5,1959,12.35,579.8,45.3,455.7,25.09,17974,0,10132,121.1,1355,7822,621.6,5870,0,-495.3,11440,2858
8/1/2069 0:00,9574,1287,2127,2285,600,1080,8537,53.5,0,1429,147.3,8528,1796,12.25,141.1,1237,12.96,793.1,57.71,468.9,20.07,8762,0,4005,120.8,1105,4930,507.2,5072,0,781.1,7014,2332
9/1/2069 0:00,5096,330.9,1327,594.9,500,233.7,8487,73.56,0,1168,180.3,9265,850.3,14.85,74.23,626.5,7.958,1569,11.18,455.3,12.96,9515,0,4600,164.6,924.2,5386,424,5201,0,-949.6,9700,1950
10/1/2069 0:00,5097,262.9,1700,357.6,500,314.7,7354,74.14,0,1165,147.9,8034,720,7.359,17.96,306.2,2.529,961.3,0,898.9,0,8232,0,5376,157.2,346.3,3485,158.9,4241,0,-1043,8135,730.6
11/1/2069 0:00,3811,78.3,1700,197.4,619.2,120.9,7384,60.07,0,1643,91.57,8995,280.3,220.1,3.9,270.6,0.7155,412.4,0,691.1,0,9199,0,6142,121.4,74.51,3692,34.19,3640,0,-1135,8370,157.2
12/1/2069 0:00,4731,48.37,1700,73.58,622.7,119.3,12070,32.01,0,1745,65.9,14130,190,105.4,4.57,255.7,0.5406,414.2,0,1391,0,14419,0,11902,100.8,48.91,3344,22.44,3726,0,-2271,9274,103.2
1/1/2070 0:00,6951,48.37,1700,62.74,1219,119.3,20266,16.43,0,2136,60.44,23212,175.3,207.2,5.41,277.4,0.4397,498.6,0,1938,0,23650,0,22206,55.52,41.91,5104,19.23,5324,0,3568,6837,88.42
2/1/2070 0:00,7973,48.71,2805,65.84,1261,107.7,18190,15.86,0,1629,64.78,20095,187.2,10.66,6.296,281.9,1.484,467,0,1545,0,20337,0,16956,101.2,45.31,4146,20.79,3794,0,1571,6334,95.61
3/1/2070 0:00,15510,48.47,7154,52.46,1873,59.64,31817,8.424,0,2402,60.46,34556,331.7,72,14.3,334.8,1.556,312.1,0,1892,0,34860,0,29889,79.22,43.94,6486,20.16,5455,0,5357,6553,92.71
4/1/2070 0:00,10362,170.2,4044,88.4,1813,62.64,19050,8.705,0,2769,92.29,21625,552,4.716,44.9,252.9,5.509,1724,7.778,1300,10.37,21829,0,17876,97.79,448.3,4371,205.7,6679,0,6834,3324,945.9
5/1/2070 0:00,7977,704.1,1571,1736,2000,383.3,11262,21.06,0,1187,140.3,10919,1785,8.756,119.6,283.1,8.315,1568,36.58,637.5,22.58,11103,0,8494,107,743.3,2740,341.1,4568,0,3572,2240,1568
6/1/2070 0:00,16449,1845,5042,4157,1500,908.9,16091,40.04,0,1617,187.4,15162,2910,9.764,128.1,234.8,13.68,920.2,46.97,256,20.74,15381,0,11689,105.1,1559,3266,715.3,2964,0,-3396,6425,3289
7/1/2070 0:00,14615,1589,8087,2772,700,703.1,19054,32.01,0,1119,197.2,18025,2500,14.61,138.1,184.5,14.61,396.1,62.72,258.7,22.58,18251,0,10267,112.5,1606,7801,737,3008,0,-4072,11621,3389
8/1/2070 0:00,9264,1141,6645,1866,600,386.4,13964,44.23,0,918.8,215.6,12992,2294,16.82,112.3,175.5,12.01,424.5,46.74,279.9,20.07,13229,0,6917,116.5,1506,6394,691,3441,0,-2313,9109,3177
9/1/2070 0:00,5792,429.1,1000,697.6,511.3,197.5,7861,75.74,0,576.2,146.5,8113,756.5,14.46,65.06,76.57,6.368,380.6,33.7,264,12.96,8367,0,4327,157.3,620.1,4912,284.5,3187,0,-865.4,7793,1308
10/1/2070 0:00,4296,192.9,1700,292.2,580.1,149.5,9759,73.29,0,908.5,120.2,10275,739.2,16.62,18.53,282.6,1.345,887.4,0,399.5,0,10507,0,7130,145.7,216.1,4169,99.16,3591,0,-1971,9356,456
11/1/2070 0:00,8445,52.59,1700,172.4,5811,61.56,27258,63.98,0,14745,60.95,42888,332.7,570.6,3.9,265.8,0.467,322.1,0,490.5,0,43366,0,37727,111,42.25,9895,19.39,5296,0,3699,11490,89.14
12/1/2070 0:00,32106,49.36,13619,75.66,12510,63.61,64700,30.75,10009,16923,60.95,74103,330.1,1012,4.57,250.1,0.4573,309.9,0,438.7,0,74474,0,83376,86.37,42.25,16370,19.39,4168,0,12111,8408,89.14
1/1/2071 0:00,18269,49.36,9453,64.81,6477,63.61,46050,17.27,0,4898,60.95,52330,177.7,1685,5.41,2125,0.4443,1479,0,2129,0,52838,0,49354,97.62,42.25,13901,19.39,10886,0,14828,9988,89.14
2/1/2071 0:00,22866,49.36,10383,68.1,4709,57.46,49605,15.86,0,15085,60.95,65836,177.7,1291,6.296,4076,1.25,5045,0,5066,0,66214,0,58073,111.5,42.25,15099,19.39,20181,0,22013,13306,89.14
3/1/2071 0:00,22602,60.31,16534,52.73,7109,76.26,57341,8.424,0,3871,60.95,62562,188.8,1461,14.3,1872,0.5572,2185,0,7152,0,63029,0,56763,106.6,42.34,14073,19.43,16906,0,19454,11568,89.33
4/1/2071 0:00,22072,79.17,17099,53.53,12527,73.8,61634,8.705,0,17045,60.95,73897,190.2,326.5,26.29,5624,1.946,2613,2.91,10038,4.184,74363,0,75512,146.4,56.08,17542,25.73,30605,0,40682,7479,118.3
5/1/2071 0:00,9090,1676,9855,2121,11175,675.9,31149,21.06,0,11369,109.5,41280,1641,4.453,119.6,4563,5.196,2713,36.18,6393,22.58,41492,0,34524,151.7,827.6,10866,379.7,21048,0,24729,5513,1746
6/1/2071 0:00,10307,2284,3955,3519,4265,911.1,16003,39.61,0,2967,125.6,16950,2437,11.18,128.1,2680,12.62,1795,44.74,5113,23.33,17191,0,13666,170.1,1136,4139,521.3,14215,0,4591,11473,2397
7/1/2071 0:00,9466,1947,4890,2214,2786,673.1,14453,31.59,0,2085,139.6,14945,1994,11.47,138.1,2718,2.765,1864,45.5,1030,22.58,15182,0,8156,164.2,1305,6943,598.9,8688,0,1181,11806,2754
8/1/2071 0:00,9431,1799,3297,1891,630.6,578.6,10395,43.39,0,3770,151.5,12773,1844,14.66,112.3,1479,14.3,1935,46.23,492.3,17.56,13015,0,6570,163.8,1478,6608,678.3,6777,0,-1426,11817,3119
9/1/2071 0:00,10995,629.4,1000,655,500,244.1,14836,74.87,0,2779,103.3,17681,579.1,15.94,65.06,1431,5.338,1781,30.27,997.3,12.96,18001,0,11303,164.8,463.5,7894,212.7,7432,0,2804,11688,977.9
10/1/2071 0:00,9239,130.7,6170,231,1217,79.92,20476,69.08,0,3815,79.35,24282,573.2,330.5,18.53,1401,2.19,1686,0,1393,2.509,24581,0,18912,157.4,364,8145,167,9430,0,5154,11735,768
11/1/2071 0:00,11018,70.81,8726,169.4,2666,75.33,29787,60.94,0,7989,61.46,38760,190.6,2107,3.9,2308,0.4488,4334,0,1047,0,39256,0,34352,121.5,42.59,10284,19.54,16902,0,15550,11661,89.85
12/1/2071 0:00,17766,64.33,10778,0,5415,77.84,44804,31.17,0,6304,61.47,51915,190.6,1046,4.57,2818,0.4488,3205,0,2787,0,52298,0,45957,0,42.59,11232,19.54,19800,0,29575,1465,89.85
1/1/2072 0:00,40583,64.33,22657,65.08,9843,77.84,68591,16.85,25579,15279,61.47,74576,190.6,1450,5.41,6168,0.4488,8003,0,6863,0,75116,0,108245,95.72,42.59,19492,19.54,36440,0,42861,13144,89.85
2/1/2072 0:00,60366,62.11,27243,66.02,10286,70.31,75433,18.46,52526,12022,59.35,75113,184,2529,6.079,5652,0.4334,6203,0,12510,2.682,75702,0,146987,105.6,41.12,18831,18.87,41815,0,47547,13222,86.75
3/1/2072 0:00,56431,63.36,33136,51.14,12975,129.9,76177,7.582,55549,7950,61.47,74661,189.4,2344,26.18,3265,0.4488,5583,2.933,10825,3.556,75260,0,149017,104.3,42.59,20192,19.54,38500,0,45724,13100,89.85
4/1/2072 0:00,21098,80.03,11033,58.22,5336,125.7,49380,10.45,0,3108,61.5,53399,202.4,58.37,28.06,2641,0.4488,2639,2.934,5571,3.556,53784,0,54782,142.8,58.91,12745,27.03,27768,0,33602,6975,124.3
5/1/2072 0:00,11598,1264,9120,1819,9097,905.8,33451,19.8,0,10966,94.04,43799,1116,4.49,74.86,5390,6.258,2387,13.28,17193,17.41,44040,0,38869,147.9,322.4,12589,147.9,41318,0,42779,10555,680.2
6/1/2072 0:00,11289,2855,2942,3964,5116,1850,15142,29.6,0,5177,130.6,18066,2687,6.477,143.1,5910,10.82,2812,59.42,5875,23.33,18310,0,14340,170.4,1344,4314,616.4,31588,0,21579,11576,2835
7/1/2072 0:00,9207,2059,1000,2247,3046,1137,11478,40.02,0,4295,139.8,13941,2344,13.45,150.7,4208,2.765,1607,48.51,2620,25.09,14209,0,7592,164.4,1661,7159,761.9,14181,0,6157,11811,3504
8/1/2072 0:00,8378,1658,1776,1862,483,978.6,9015,50.97,0,4195,131.1,11916,1817,16.64,136.3,2006,14.64,2148,42.26,557,17.56,12194,0,7022,164.1,1212,6422,556.2,8764,0,1148,11634,2558
9/1/2072 0:00,11934,745.4,5759,693.8,400,422.1,20096,73.12,0,2534,119.6,22251,960.6,14.18,106.2,1549,8.341,2026,31.11,555.4,10.37,22548,0,14233,165.1,737.1,10363,338.2,8187,0,5657,11467,1555
10/1/2072 0:00,10688,123.4,5566,245.8,553.7,127.8,18993,80.45,0,2436,96.87,21505,312.3,380.4,68.01,647.1,1.458,1020,7.051,1036,5.018,21755,0,16179,157.7,260.3,6591,119.4,7610,0,2339,11407,549.1
11/1/2072 0:00,17720,64.76,18092,187.7,5706,117.8,55056,69.21,0,12195,61.98,68433,190.8,2238,5.558,1137,0.464,611.7,0,875.6,0,68972,0,63429,121.7,42.93,13362,19.7,11792,0,13803,11373,90.56
12/1/2072 0:00,37583,64.76,23645,87.04,10206,121.8,69084,34.54,27327,12918,61.98,74390,190.8,1707,4.57,2732,0.4534,4289,0,2492,0,74997,0,107736,101,42.93,18063,19.7,20272,0,25231,13134,90.56
1/1/2073 0:00,16824,64.76,10139,0,7302,121.8,43567,17.27,0,9346,61.98,53426,190.8,763.7,5.41,3733,0.4709,3923,0,5527,0,53702,0,51956,0,42.93,12229,19.7,20643,0,31695,1174,90.57
2/1/2073 0:00,11112,64.89,7821,71.78,3476,110,28975,16.79,0,2639,62.72,32146,192.8,59,6.2,2142,0.499,1581,0,5783,3.927,32432,0,28420,108.7,47.06,6835,21.59,11508,0,6987,11338,99.29
3/1/2073 0:00,17823,140.4,8463,71.94,4289,124.7,35871,8.003,0,4455,84.11,40550,347.1,60.65,10.93,605.3,2.936,1603,4.708,5062,6.608,40801,0,35899,99.61,180.5,8775,82.83,8932,0,7368,10024,380.9
4/1/2073 0:00,11614,228.7,6116,114.9,2109,131.1,23097,8.705,0,2842,97.81,25987,431.4,6.162,26.65,323.8,2.569,1967,12.36,3011,13.59,26223,0,22094,132.7,225.1,5609,103.3,9000,0,11759,2443,475
5/1/2073 0:00,7101,1252,2187,2096,4111,1053,12702,20.64,0,2814,123.2,14232,1668,6.334,44.62,357.3,9.282,1851,36.31,1233,20.07,14455,0,11248,137.1,847,3620,388.6,5459,0,5451,1904,1787
6/1/2073 0:00,12517,2020,3576,3787,2201,1674,14679,31.34,0,2799,135.9,15347,2595,11.15,47.62,337.6,11.58,1100,46.77,510.1,20.74,15606,0,12239,112.9,1327,3512,608.7,4068,0,-1995,6879,2799
7/1/2073 0:00,13182,1671,9699,2800,1243,1261,21394,31.59,0,3337,141.5,22499,2720,13.21,51.24,322.9,2.765,448,46.89,494.1,25.09,22760,0,13001,108.9,2027,9501,930.2,3666,0,-2793,11806,4277
8/1/2073 0:00,7630,1301,1277,1915,237,939.8,8273,41.7,0,1485,134.6,8436,1876,19.12,41.76,272.4,11.83,483.3,44.88,530.6,20.07,8725,0,4276,151.4,1227,5361,562.9,4479,0,573.6,6850,2589
9/1/2073 0:00,5590,625,750,719.6,350,403.3,8115,68.34,0,1266,126.6,8828,1092,14.3,24.76,188.3,9.074,454.2,31.11,510.7,12.96,9113,0,4503,152.5,1045,5884,479.3,3913,0,-764.9,8484,2204
10/1/2073 0:00,6518,191,941.4,218,528.9,138.8,10599,60.23,0,1542,88.35,12355,275.3,11.1,7.957,354.8,2.776,945.1,4.495,642.3,5.018,12624,0,9360,145.6,67.66,4661,31.05,4383,0,-2347,11363,142.8
11/1/2073 0:00,14787,55.43,900,138.6,1798,126,28718,53.1,0,5776,62.52,35372,192,1076,3.564,318.3,0.4709,363.6,0,641.4,0,35839,0,32277,113.6,48.57,7443,22.28,5756,0,1713,11465,102.5
12/1/2073 0:00,14068,54.4,900,66.07,3352,130.2,24516,25.69,0,2090,62.5,26979,187.9,321.4,4.57,504.5,0.4579,338.8,0,2750,0,27262,0,23183,94.89,43.67,5264,20.04,5930,0,810.3,10366,92.14
1/1/2074 0:00,5127,58.03,3491,66.44,3033,131.9,15449,13.06,0,1530,71.67,17218,216.7,9.923,5.41,710.9,0.5186,362,0,1960,0,17465,0,14541,96.19,49.31,3743,22.62,4605,0,1568,6738,104
2/1/2074 0:00,5921,60.53,4828,90.79,1701,121.5,17378,12.59,0,1989,71.63,19847,215.6,85.05,6.116,466.2,0.5863,378.4,0,1902,0,20168,0,17041,109.9,54.04,4441,24.8,4690,0,2418,6666,114
3/1/2074 0:00,11166,140.9,5938,66.69,3000,131.8,25375,9.267,0,2674,68.63,28534,205.5,56.83,7.96,353.5,0.6629,341,0,2231,0,28844,0,24648,103.9,49.81,5862,22.85,4696,0,3800,6721,105.1
4/1/2074 0:00,8827,260.1,4189,128,3278,146.9,18669,9.576,0,3173,103.8,21820,435.9,4.877,59.17,280.4,5.338,1756,0,1458,0,22046,0,18529,136.2,232.2,4636,106.5,5477,0,7846,1835,489.9
5/1/2074 0:00,10233,1122,2992,1842,2000,1006,13337,23.17,0,2145,123.8,14235,1569,6.085,150.6,313.6,8.611,1598,38.51,650.3,20.07,14447,0,11236,100,926.2,3194,425,4049,0,3590,1761,1954
6/1/2074 0:00,14269,2210,4938,4428,1500,2007,13921,43.09,0,3024,135.7,14589,2799,12.49,158.5,270.4,10.75,769.8,62.05,295,23.33,14835,0,11426,119.8,1523,3204,698.6,3200,0,-3178,6476,3212
7/1/2074 0:00,14888,1896,8890,2640,700,1280,20022,34.54,0,1584,185.6,19490,2582,15.11,170.9,237.2,2.765,427.3,47.8,290.2,25.09,19746,0,11295,115.5,1716,8333,787.3,3467,0,-3475,11785,3620
8/1/2074 0:00,7948,1194,7735,1508,600,820.7,14947,60.66,0,988,177.5,14580,1815,15.56,151.7,198.5,14.93,450.6,57.71,299.7,20.07,14855,0,8480,115.1,1275,6790,585.2,3658,0,-3577,11483,2691
9/1/2074 0:00,4375,231.5,1000,341.4,574,143.9,8498,83.14,0,1039,114,9343,728.3,16.44,88.23,109.8,4.669,412,11.03,304.1,7.778,9615,0,5401,159,380.8,5386,174.7,3579,0,-427.9,8716,803.4
10/1/2074 0:00,5473,242.3,3980,323.9,500,305.2,10887,71.19,0,1295,102.6,12077,398.1,4.839,36.26,302.4,1.407,884.2,7.879,377.8,5.018,12300,0,8279,151.9,406.6,4558,186.5,3260,0,-3351,10375,857.8
11/1/2074 0:00,4867,60.56,1200,170.3,708.9,124.6,12639,60.94,0,1445,63.12,14698,206.4,132.8,4.491,290.6,0.484,352.7,0,479.9,0,15082,0,10974,117.8,65.88,6120,30.23,4705,0,-598.9,11376,139
12/1/2074 0:00,5021,57.21,1200,76.73,1275,128.8,12071,32.01,0,2202,63.01,14779,188.9,93.56,4.57,277.3,0.4684,325.8,0,441.8,0,15112,0,12514,98.06,44.26,4108,20.31,3079,0,-1163,8324,93.38
1/1/2075 0:00,6801,54.96,1200,65.89,1798,128.8,18343,15.59,0,9301,63,28350,188.9,185.4,5.41,1293,0.5224,352.1,0,1937,0,28720,0,24359,53.9,43.61,6972,20.01,5955,0,5616,7287,92
2/1/2075 0:00,57191,54.96,25586,69.18,14236,116.3,76863,15.39,58138,24296,63,77001,188.9,3521,6.296,5441,0.4625,4556,0,4364,0,77870,0,163571,88.31,43.6,24992,20,27614,0,39402,13273,91.98
3/1/2075 0:00,26876,52.98,33335,53.81,15083,104.3,67850,8.424,22642,17625,63,74741,183.3,1055,14.3,6189,0.4625,8990,0,13010,0,75191,0,112269,104.7,48.87,18254,22.42,47618,0,52813,13100,103.1
4/1/2075 0:00,14188,198.6,10003,79.63,3768,111.5,32574,8.27,0,2829,77.88,35639,343.5,4.912,56.66,1001,3.571,1967,7.553,5745,6.797,35904,0,32251,140,213.1,7666,97.77,16655,0,19640,4329,449.6
5/1/2075 0:00,6341,1061,3308,2127,3996,892.5,14321,24.85,0,2436,118.9,15476,1667,6.041,142.2,2037,8.176,2128,39.05,1208,22.58,15704,0,12273,144.9,854.6,4347,392.1,9502,0,9512,2609,1803
6/1/2075 0:00,13177,1891,4661,3919,2357,1456,14924,30.03,0,2689,138,15405,2663,11.46,150.1,303.9,14.06,1120,43.11,489,23.33,15667,0,12169,122.2,1409,3403,646.6,6856,0,-751.6,8145,2973
7/1/2075 0:00,11510,1387,8456,2197,1113,891.8,18244,30.75,0,2339,135.6,19067,1995,13.33,162.9,295.7,12.31,479.7,65.35,485.7,22.58,19332,0,11289,117.8,1323,8194,606.8,3941,0,-2327,11798,2790
8/1/2075 0:00,8811,1191,3513,1949,500,764.9,10024,53.92,0,1397,197.7,9851,2079,15.31,144.8,927.6,12.81,491.7,48.25,501.5,20.07,10118,0,4831,117.4,1637,5545,750.9,4570,0,391.5,6397,3453
9/1/2075 0:00,4128,312.5,1000,385.2,571.3,137.1,8849,77.04,0,1258,106.2,10202,475,19.52,76.2,733,4.877,482.6,26.03,590.3,12.96,10505,0,6236,161.3,303.5,5708,139.2,4829,0,-189.6,10238,640.3
10/1/2075 0:00,4649,232.4,4821,325.7,532.1,233.4,10632,69.08,0,1221,110.8,11402,727.5,5.255,18.53,316.3,1.857,931.3,2.509,1435,2.509,11619,0,7538,154.1,541.8,4177,248.6,4239,0,-3148,10479,1143
11/1/2075 0:00,3923,71.56,4329,190.1,664.6,99.72,10578,57.45,0,2559,93.84,13188,292.5,491.2,3.9,284.4,1.081,342.4,0,511.7,0,13426,0,9622,119.3,80.38,4672,36.88,3601,0,-2978,11163,169.6
12/1/2075 0:00,3881,58.15,4326,86.51,655.6,100.7,11155,28.22,0,1749,77.82,13004,230.4,8.193,4.57,274.4,0.57,320.7,0,601.2,0,13239,0,10832,99.16,57.41,2799,26.34,2137,0,-3740,8590,121.1
