A,,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM
443,31Jul1958,2510.3,2276.4,1102.0,12882,12037,12122,982.0,94.49,887.50,850.09,37.406,12847,153.9,158,413.9,13522,0.0,0.0,4538.5,13529,7.2,12199,11124,12199,12199,12554,77.1,23.0,62.1,297.4,75.0,295.2,214.8,9749,9803,43.1,10040,10040,0,10040,8711,781.9,7600,8364,8364,0,8364,8364,0,8364,8364,0,8364,8503,7259,6462,7944,5,5,0.000,5,2850.6,11,2850.6,1167.6,1167.6,0.0,1167.6,0.00,320,948.1,727.8,220.30,0,2407.0,2118.2,288.84,48,48,4091,17105,15530,1249.8,0,0,16780,0,16607,16445,16387,18285,17960,0,17960,17668,17404,18971,0.0,5000,0,0.0
444,31Aug1958,2167.7,2097.3,450.0,11842,11009,11094,967.7,93.03,874.65,837.24,37.406,11560,80.0,106,280.2,12213,0.0,0.0,2736.2,12215,1.2,11123,11123,11123,11123,11243,22.2,9.1,21.0,119.2,54.2,168.7,162.2,9080,9116,36.0,9249,9249,0,9249,8326,768.3,7517,8176,8176,0,8176,8176,0,8176,8176,0,8176,8201,7296,6722,7855,68,0,68.306,12,2203.2,0,2203.2,901.1,901.1,0.0,901.1,0.00,265,725.6,560.3,165.38,0,1806.9,1590.0,216.82,55,55,1373,12702,12202,0.0,0,0,12202,0,12293,12171,12128,14706,14206,0,14206,14517,14394,15799,0.0,5000,0,0.0
445,30Sep1958,3037.0,1400.3,450.0,13657,13019,13169,741.3,70.92,670.37,637.60,32.771,13586,75.2,86,255.8,14266,0.0,0.0,0.0,14267,0.2,13967,11893,11893,13967,14114,6.5,4.8,9.9,165.3,51.7,137.1,143.9,13538,13594,33.3,13698,13698,0,13698,12853,0.0,12726,13381,13381,0,13381,13381,0,13381,13381,0,13381,13353,13164,13067,13180,125,125,0.000,125,603.7,23,603.7,226.6,226.6,0.0,226.6,0.00,186,478.9,392.4,86.45,0,944.5,831.1,113.34,58,158,1762,25103,14286,0.0,0,0,14286,0,24866,24802,24779,28352,15458,0,15358,28206,28146,29218,0.0,5000,0,0.0
446,31Oct1958,2170.4,1431.7,373.0,8951,8676,8876,319.7,30.41,289.33,274.04,15.288,9331,94.3,95,266.1,9705,0.0,0.0,0.0,9707,2.4,9489,7113,7113,9489,9726,4.2,4.9,7.3,258.1,50.5,122.5,133.9,8914,9234,30.0,9261,9261,0,9261,8775,2796.8,8519,8267,8267,0,8267,8267,0,8267,8267,0,8267,8084,8046,7921,7859,259,259,0.000,259,821.1,290,821.1,267.5,267.5,0.0,267.5,155.58,69,316.3,278.4,37.96,0,414.7,365.0,49.77,56,156,1052,13140,10869,0.0,0,0,10869,0,12988,12960,12950,14410,12139,0,12039,14141,14111,14921,0.0,7000,0,0.0
447,30Nov1958,798.3,654.1,300.0,11314,11241,11441,84.9,7.90,76.97,71.26,5.714,11976,143.7,104,287.5,12289,0.0,0.0,0.0,12295,6.6,12270,5624,5709,10533,12611,27.2,8.4,27.1,329.8,54.2,131.4,144.2,12046,12333,34.2,12419,12419,0,12419,12035,1996.4,11885,11755,11755,0,11755,11755,0,11755,11755,0,11755,11760,11757,11688,11639,191,191,0.000,191,566.1,252,566.1,159.5,159.5,0.0,159.5,82.34,58,7.4,0.0,7.38,0,80.7,71.0,9.68,9,109,720,14677,8217,0.0,0,0,8217,0,14668,14612,14610,17694,10309,0,10209,17605,17514,18249,0.0,7000,0,0.0
448,31Dec1958,548.3,401.8,300.0,5055,5052,5252,2.3,0.00,2.28,0.00,2.277,5837,183.3,112,289.4,6233,0.0,0.0,0.0,6242,8.9,6246,5181,6246,6246,6627,46.6,10.6,36.0,334.0,56.3,132.4,145.3,6354,6410,43.8,6443,6443,0,6443,6324,0.0,6268,6303,6303,0,6303,6303,0,6303,6303,0,6303,6203,6203,6177,6323,151,151,0.000,151,272.4,12,272.4,108.5,108.5,0.0,108.5,0.00,0,0.0,0.0,0.00,13,0.0,0.0,0.00,13,113,553,12342,12342,0.0,0,0,12442,0,12342,12342,12342,14898,14898,0,14898,14754,14687,15329,0.0,15200,0,0.0
449,31Jan1959,1868.4,401.1,300.0,3400,3398,3598,2.1,0.00,2.11,0.00,2.114,6716,1209.6,1398,510.9,8789,0.0,0.0,0.0,8939,150.0,9053,8903,8903,9053,10883,670.2,147.3,523.0,1160.4,219.5,445.2,495.8,10808,11691,218.1,11817,11817,0,11817,12749,0.0,12749,12142,12142,0,12142,12142,0,12142,12142,0,12142,12241,12241,12241,13375,472,456,16.263,460,74.8,665,74.8,42.3,42.3,0.0,42.3,0.41,0,0.0,0.0,0.00,62,0.0,0.0,0.00,62,728,949,15429,15530,314.6,0,0,15945,0,15429,15429,15429,18776,19159,0,18659,18655,18601,19195,0.0,18023,0,0.0
450,28Feb1959,926.8,293.8,938.3,14473,14471,14671,1.8,0.00,1.80,0.00,1.801,19220,1739.8,2146,663.1,21420,0.0,0.0,0.0,21745,324.3,21855,21855,21855,21855,24085,557.9,228.4,329.4,1672.3,393.6,527.5,751.3,24017,25523,418.8,25529,25529,0,25529,30160,0.0,30160,30340,30340,0,30340,30000,340,30079,18000,12079,20998,20889,20889,20889,20924,3180,3421,19.807,12507,68.4,1088,68.4,34.3,34.3,0.0,34.3,0.00,3292,0.0,0.0,0.00,2084,0.0,0.0,0.00,2084,7809,2210,36822,15530,4785.9,11238,10894,42548,0,36822,35614,35614,38179,37305,0,38179,38033,37959,38620,0.0,23554,0,0.0
451,31Mar1959,901.8,826.6,300.0,3291,3246,3446,73.7,6.99,66.68,62.61,4.066,5242,488.5,909,398.5,5419,0.0,0.0,0.0,5447,27.9,5479,5329,5329,5479,6701,558.9,94.3,472.5,688.8,96.6,271.3,320.9,6656,6797,117.6,6702,6702,0,6702,7302,0.0,7296,8958,8958,0,8958,8958,0,8958,8958,0,8958,8745,8727,8712,8900,478,460,17.890,464,47.5,24,47.5,20.7,20.7,0.0,20.7,0.00,15,127.3,112.1,15.28,295,157.8,138.8,18.93,313,605,2819,13795,13825,0.0,0,0,13925,0,13783,13772,13768,14482,14512,0,14334,14306,14197,14956,0.0,13021,0,0.0
452,30Apr1959,739.2,3267.7,493.0,7626,7158,7358,750.2,72.26,677.94,651.05,26.889,8623,382.2,518,364.4,8659,0.0,0.0,1545.5,8670,10.1,8657,8189,8582,8663,9501,377.0,57.5,327.7,488.9,84.5,314.6,270.4,6684,6780,66.5,6960,6960,0,6960,6367,1052.0,5402,6377,6377,0,6377,6377,0,6377,6377,0,6377,6501,5446,4731,5832,5,0,4.954,1,2851.0,30,2851.0,1077.1,1077.1,0.0,1077.1,0.00,260,873.5,713.4,160.14,0,1653.7,1455.2,198.44,119,219,2716,8704,8729,0.0,0,0,8729,0,8348,8230,8188,9509,9549,0,9449,9053,8475,9800,0.0,9331,0,0.0
453,31May1959,4174.9,3125.5,4189.0,6962,6447,6724,825.2,79.53,745.68,716.40,29.274,7545,227.4,275,318.3,7727,0.0,0.0,2573.4,7731,3.4,7546,7546,7571,7571,7925,137.0,19.3,125.6,263.5,62.8,266.4,177.0,5629,5700,42.6,5833,5833,0,5833,5304,1925.8,4511,5612,5612,0,5612,5612,0,5612,5612,0,5612,5756,4737,4077,5578,20,0,19.516,6,2338.4,28,2338.4,922.4,922.4,0.0,922.4,0.00,287,727.9,540.7,187.12,0,1932.1,1700.2,231.85,79,179,1472,9495,12469,0.0,0,0,12469,0,9089,8952,8902,9923,12898,0,12798,9429,9109,10504,0.0,12189,0,0.0
454,30Jun1959,2953.1,2167.5,2120.0,12602,11976,12176,1004.1,96.80,907.33,871.87,35.460,12585,64.3,95,249.9,12835,0.0,0.0,4427.0,12836,0.5,12332,12658,14700,14850,12440,36.0,6.6,37.5,92.2,43.3,201.2,124.5,9485,9527,30.3,9645,9645,0,9645,8991,3646.5,7918,8390,8390,0,8390,8390,0,8390,8390,0,8390,8463,7156,6300,7560,11,11,0.000,11,3000.0,12,3000.0,1200.0,1200.0,0.0,1200.0,0.00,317,1199.1,982.3,216.79,0,2238.5,1969.9,268.62,68,168,1226,10199,15530,4402.6,0,0,19933,0,9701,9541,9484,10122,21232,0,21132,9570,9389,10973,0.0,13997,0,0.0
455,31Jul1959,3850.2,2170.1,1102.0,15017,14340,14425,1085.1,104.74,980.36,942.95,37.406,14676,11.7,51,188.3,15017,0.0,0.0,94.7,15017,0.0,14595,14597,14620,14655,14575,0.0,1.3,6.2,0.0,35.5,118.6,100.0,11703,11727,24.4,11746,11746,0,11746,11121,0.0,10156,10449,10449,0,10449,10449,0,10449,10449,0,10449,10377,9097,8276,9806,5,5,0.000,5,2923.2,0,2923.2,1197.0,1197.0,0.0,1197.0,0.00,335,900.6,666.0,234.68,0,2423.3,2132.5,290.79,48,48,830,19393,15530,3576.0,0,0,19106,0,18876,18704,18642,23421,23134,0,23134,23230,22897,24453,0.0,5000,0,0.0
456,31Aug1959,3170.7,2024.9,450.0,11781,11178,11263,966.9,93.19,873.67,839.36,34.316,11492,9.7,48,170.5,11869,0.0,0.0,0.0,11869,0.5,11542,10232,11542,11542,11520,0.0,0.4,2.1,0.0,34.3,95.5,92.1,9383,9406,23.2,9416,9416,0,9416,9041,0.0,8364,8980,8980,0,8980,8980,0,8980,8980,0,8980,8819,7925,7359,8587,9,9,0.000,9,2177.3,0,2177.3,889.8,889.8,0.0,889.8,0.00,275,727.6,552.1,175.45,0,1811.7,1594.3,217.41,55,55,1136,16184,15530,404.2,0,0,15934,0,15759,15630,15584,16643,16393,0,16393,16181,15881,17274,0.0,5000,0,0.0
457,30Sep1959,2948.9,815.6,450.0,7037,6962,7112,119.8,11.43,108.40,102.51,5.882,7422,49.3,71,189.6,7768,0.0,0.0,0.0,7770,2.2,7697,4438,6234,6234,7821,7.7,4.7,11.2,142.6,37.7,108.3,99.3,7378,7417,26.6,7476,7476,0,7476,7241,37.4,7170,8046,8046,0,8046,8046,0,8046,8046,0,8046,7947,7880,7834,8645,110,110,0.000,110,459.6,12,459.6,153.3,153.3,0.0,153.3,0.00,182,131.7,100.0,31.74,0,327.7,288.4,39.33,20,120,3510,12241,10590,0.0,0,0,10590,0,12099,12025,12016,13384,11733,0,11633,13125,12908,13824,0.0,5000,0,0.0
458,31Oct1959,1122.1,1339.2,373.0,6485,6241,6441,391.3,37.57,353.73,338.77,14.962,6763,41.4,81,199.0,6910,0.0,0.0,0.0,6911,1.5,6798,6367,6798,6798,6948,1.3,3.1,6.1,174.2,38.8,98.5,100.4,6141,6168,26.6,6256,6256,0,6256,5826,907.3,5567,5819,5819,0,5819,5819,0,5819,5819,0,5819,5753,5716,5590,5538,111,111,0.000,111,818.7,0,818.7,259.2,259.2,0.0,259.2,155.71,45,375.4,330.3,45.04,63,465.1,409.3,55.82,126,226,822,7151,7251,0.0,0,0,7251,0,7024,6991,6979,7895,7995,0,7895,7633,7524,8354,0.0,7000,0,0.0
459,30Nov1959,799.2,645.9,300.0,7074,6980,7180,150.6,14.45,136.13,129.23,6.890,7517,59.7,78,199.2,7686,0.0,0.0,0.0,7689,2.7,7667,5951,7667,7667,7881,0.3,3.5,5.0,234.9,39.3,95.2,100.4,7311,7348,25.3,7448,7448,0,7448,7222,184.9,7071,7227,7227,0,7227,7227,0,7227,7227,0,7227,7249,7246,7174,6981,102,102,0.000,102,571.0,11,571.0,158.1,158.1,0.0,158.1,82.44,20,8.3,0.0,8.31,0,85.7,75.4,10.28,10,110,431,8288,8388,0.0,0,0,8388,0,8278,8260,8258,9246,9346,0,9246,9050,8942,9643,0.0,7000,0,0.0
460,31Dec1959,548.9,395.2,300.0,3587,3586,3786,2.0,0.00,1.95,0.00,1.952,4176,104.4,76,209.5,4493,0.0,0.0,0.0,4496,3.1,4496,4496,4496,4496,4762,17.3,5.8,11.6,248.1,40.1,102.4,105.6,4503,4544,31.8,4595,4595,0,4595,4152,0.0,4102,4122,4122,0,4122,4122,0,4122,4122,0,4122,4082,4082,4059,4276,119,119,0.000,119,259.1,10,259.1,105.1,105.1,0.0,105.1,0.00,0,0.0,0.0,0.00,23,0.0,0.0,0.00,23,123,417,5934,5934,0.0,0,0,6034,0,5934,5934,5934,7195,7195,0,7195,7054,6964,7546,0.0,7546,0,0.0
461,31Jan1960,547.2,398.5,300.0,3384,3382,3582,1.6,0.00,1.63,0.00,1.626,4598,565.3,198,251.6,5824,0.0,0.0,0.0,5858,34.4,5863,5713,5713,5863,6400,100.5,32.5,68.0,436.3,77.6,170.6,188.1,6325,6437,101.9,6545,6545,0,6545,6496,0.0,6496,7010,7010,0,7010,7010,0,7010,7010,0,7010,7096,7096,7096,7823,243,227,16.263,231,74.8,10,74.8,42.3,42.3,0.0,42.3,0.49,233,0.0,0.0,0.00,70,0.0,0.0,0.00,70,179,514,10841,10700,0.0,0,0,10800,0,10841,10678,10678,12421,12279,0,12274,12301,12159,12753,0.0,12318,0,0.0
462,29Feb1960,534.8,330.3,300.0,3371,3370,3570,1.4,0.00,1.39,0.00,1.391,9123,1830.5,3116,605.8,12526,0.0,0.0,0.0,12808,281.8,12996,12846,12846,12996,15827,1470.6,371.7,1098.9,1360.2,293.0,445.1,622.0,15761,16270,309.6,16313,16313,0,16313,19328,0.0,19328,19821,19821,0,19821,19821,0,19821,18000,1821,18452,18415,18415,18415,18449,3021,3002,19.124,4375,66.1,200,66.1,33.1,33.1,0.0,33.1,0.00,1358,0.0,0.0,0.00,1819,0.0,0.0,0.00,1819,4375,1170,24968,15530,4785.9,6958,0,27374,0,24968,24968,24968,26834,24925,0,26706,26699,26538,27177,0.0,19858,0,0.0
463,31Mar1960,381.6,1024.1,300.0,3309,3307,3507,1.8,0.00,1.79,0.00,1.789,6464,1005.3,1462,490.0,8053,0.0,0.0,0.0,8151,97.2,8183,8033,8033,8183,10372,1002.5,173.1,829.5,1185.9,163.5,437.7,584.6,10347,10965,264.8,10882,10882,0,10882,11417,0.0,11417,12433,12433,0,12433,12433,0,12433,12433,0,12433,12172,12172,12172,12303,733,715,17.890,719,24.8,353,24.8,14.5,14.5,0.0,14.5,0.00,0,0.0,0.0,0.00,257,0.0,0.0,0.00,257,965,1193,15047,15519,0.0,0,0,15619,0,15047,15047,15047,18157,18629,0,18055,18083,17907,18564,0.0,14693,0,0.0
464,30Apr1960,685.7,2155.7,493.0,7374,7181,7381,297.6,28.57,269.06,256.45,12.604,8580,320.3,517,361.8,8909,0.0,0.0,1320.0,8939,30.3,8821,8763,8763,8821,9887,342.6,69.6,281.2,749.0,93.2,322.3,362.5,7515,7636,91.5,7680,7680,0,7680,7075,674.3,6235,6899,6899,0,6899,6899,0,6899,6899,0,6899,6865,6027,5471,6282,4,4,0.000,4,2379.6,30,2379.6,892.9,892.9,0.0,892.9,0.00,186,552.0,466.4,85.69,0,905.8,797.1,108.70,65,165,2332,10790,10880,0.0,0,0,10880,0,10434,10371,10348,13174,13274,0,13174,12719,12048,13365,0.0,11974,0,0.0
465,31May1960,4171.0,2239.8,4189.0,4705,4348,4626,551.3,53.02,498.31,476.84,21.468,5688,304.2,399,359.2,6323,0.0,0.0,1993.7,6349,26.4,6158,6158,7512,7512,6847,250.9,39.7,219.2,459.8,75.0,338.5,242.2,4783,4864,64.4,4976,4976,0,4976,4668,1173.8,3929,4940,4940,0,4940,4940,0,4940,4940,0,4940,5064,4206,3663,5131,154,134,19.516,140,2099.9,17,2099.9,814.2,814.2,0.0,814.2,0.00,226,299.2,173.2,126.02,0,1332.0,1172.1,159.84,54,154,1494,8105,9580,0.0,0,0,9580,0,7729,7636,7603,9447,10921,0,10821,8980,8649,9979,0.0,11079,0,0.0
466,30Jun1960,2286.1,1726.1,2120.0,14392,13737,13937,1011.5,97.30,914.22,876.24,37.981,14459,65.9,168,287.7,14639,0.0,0.0,2821.1,14640,0.9,14245,13526,14825,14975,14542,110.8,13.9,105.1,206.7,45.7,302.3,138.3,11587,11631,31.6,11762,11762,0,11762,11004,2067.8,9880,10127,10127,0,10127,10127,0,10127,10127,0,10127,10230,8924,8068,9198,10,10,0.000,10,3000.0,12,3000.0,1200.0,1200.0,0.0,1200.0,0.00,312,827.7,615.9,211.77,0,2238.5,1969.9,268.62,68,168,1194,12967,15530,852.9,0,0,16383,0,12447,12291,12235,13351,17910,0,17810,12782,12255,13852,0.0,13262,0,0.0
467,31Jul1960,3099.6,1806.8,1102.0,14988,14283,14368,1085.1,104.74,980.36,942.95,37.406,14619,8.9,68,173.6,14842,0.0,0.0,13.3,14842,0.0,14538,12887,14573,14608,14529,10.0,3.5,14.4,0.0,33.4,134.2,96.8,11749,11777,22.1,11765,11765,0,11765,11173,0.0,10162,10717,10717,0,10717,10717,0,10717,10717,0,10717,10588,9312,8494,9796,4,4,0.000,4,2830.1,6,2830.1,1120.5,1120.5,0.0,1120.5,0.00,329,786.2,557.0,229.24,0,2423.3,2132.5,290.79,48,48,1010,18714,15530,2828.6,0,0,18359,0,18231,18063,18002,20272,19952,0,19952,20072,19651,21205,0.0,5000,0,0.0
468,31Aug1960,2741.7,1711.1,450.0,11264,10634,10719,974.0,93.68,880.34,843.75,36.593,10927,2.3,53,153.0,11246,0.0,0.0,13.1,11246,0.1,11003,9353,10470,10470,10982,0.0,0.8,4.0,0.0,31.5,112.1,85.7,8909,8929,19.8,8948,8948,0,8948,8473,2255.5,7745,7875,7875,0,7875,7875,0,7875,7875,0,7875,7735,6819,6237,7464,8,8,0.000,8,2113.7,0,2113.7,814.2,814.2,0.0,814.2,0.00,271,1029.3,857.9,171.39,0,1811.7,1594.3,217.41,55,55,1174,9971,9078,0.0,0,0,9078,0,9574,9448,9403,11273,10323,0,10323,10797,10658,12024,0.0,5000,0,0.0
469,30Sep1960,1949.3,1098.0,450.0,6297,5799,5949,770.2,74.11,696.09,666.68,29.410,6177,9.7,59,158.6,6473,0.0,0.0,0.0,6473,0.2,6459,4800,6459,6459,6475,0.0,0.8,2.2,39.9,32.5,99.3,86.1,5918,5961,20.3,6034,6034,0,6034,5611,709.4,5490,5810,5810,0,5810,5810,0,5810,5810,0,5810,5761,5570,5470,5897,95,95,0.000,95,585.3,23,585.3,210.6,210.6,0.0,210.6,0.00,191,634.4,543.7,90.77,0,959.6,844.4,115.15,59,159,1241,8677,8598,0.0,0,0,8598,0,8442,8375,8351,9189,9111,0,9011,8824,8739,9785,0.0,5000,0,0.0
470,31Oct1960,1122.1,994.6,373.0,5844,5646,5846,305.3,29.27,275.99,263.14,12.848,6144,35.9,91,171.1,6343,0.0,0.0,0.0,6344,0.3,6253,5711,6253,6253,6419,0.0,2.0,3.7,191.5,33.2,96.3,95.4,5611,5634,22.9,5748,5748,0,5748,5370,54.1,5115,4916,4916,0,4916,4916,0,4916,4916,0,4916,4909,4873,4749,4707,139,139,0.000,139,815.4,0,815.4,262.5,262.5,0.0,262.5,98.73,43,355.2,312.6,42.62,32,450.5,396.4,54.06,93,193,473,6677,6777,0.0,0,0,6777,0,6546,6515,6503,7962,8062,0,7962,7709,7623,8435,0.0,7000,0,0.0
471,30Nov1960,347.2,310.9,300.0,3378,3376,3576,2.2,0.00,2.18,0.00,2.185,4445,445.8,117,305.8,5272,0.0,0.0,0.0,5352,79.8,5352,5252,5252,5352,5959,61.3,10.9,50.4,545.6,116.6,207.4,221.5,5583,5663,69.7,5754,5754,0,5754,6098,0.0,6045,5938,5938,0,5938,5938,0,5938,5938,0,5938,5946,5946,5921,6155,193,158,35.292,166,376.0,11,376.0,101.9,101.9,0.0,101.9,90.17,0,0.0,0.0,0.00,35,0.0,0.0,0.00,35,135,599,8512,8512,0.0,0,0,8512,0,8512,8512,8512,11350,11350,0,11250,11209,11123,11721,0.0,7000,0,0.0
472,31Dec1960,342.8,295.3,300.0,3375,3374,3574,2.0,0.00,1.95,0.00,1.952,6152,1311.3,798,469.4,8275,0.0,0.0,0.0,8488,213.1,8519,8419,8419,8519,9698,371.9,91.3,280.6,807.0,200.4,271.3,335.3,9461,9840,118.7,9898,9898,0,9898,11277,0.0,11238,12361,12361,0,12361,12361,0,12361,12361,0,12361,12337,12337,12319,12938,301,267,34.153,275,236.7,260,236.7,97.0,97.0,0.0,97.0,50.61,0,0.0,0.0,0.00,81,0.0,0.0,0.00,81,377,715,14117,14213,0.0,0,0,14313,0,14117,14117,14117,16071,16168,0,15981,15938,15767,16369,0.0,15595,0,0.0
473,31Jan1961,394.1,316.6,300.0,3339,3338,3538,1.8,0.00,1.79,0.00,1.789,5132,600.5,699,294.9,5937,0.0,0.0,0.0,6006,68.8,6068,5918,5918,6068,6906,304.5,100.7,203.8,532.7,103.7,209.7,219.3,6831,7417,83.2,7393,7393,0,7393,7086,0.0,7086,6907,6907,0,6907,6907,0,6907,6907,0,6907,6725,6725,6725,7907,253,237,16.263,240,74.8,503,74.8,42.3,42.3,0.0,42.3,0.58,0,0.0,0.0,0.00,31,0.0,0.0,0.00,31,132,526,10026,9877,0.0,0,0,9977,0,10026,10026,10026,12500,12351,0,12351,12386,12240,12835,0.0,12615,0,0.0
474,28Feb1961,280.2,331.0,300.0,6723,6722,6922,1.6,0.00,1.62,0.00,1.621,12253,2043.9,2538,749.7,14088,0.0,0.0,0.0,14372,283.6,14490,14490,14490,14490,16835,891.7,226.2,665.5,1453.6,302.6,510.5,640.4,16767,17457,259.4,17542,17542,0,17542,21765,0.0,21765,23459,23459,0,23459,23459,0,23459,18000,5459,19355,19411,19411,19411,19446,3009,2989,19.807,7098,68.4,431,68.4,34.3,34.3,0.0,34.3,0.00,1650,0.0,0.0,0.00,1882,0.0,0.0,0.00,1882,6261,745,26489,15530,4785.9,10452,0,30868,0,26489,26489,26489,27868,26067,0,27868,27730,27562,28225,0.0,19707,0,0.0
475,31Mar1961,289.9,731.5,300.0,6357,6355,6555,1.8,0.00,1.79,0.00,1.789,9302,1108.9,1133,504.3,10756,0.0,0.0,0.0,10926,169.8,10955,10955,10955,10955,12424,490.8,98.3,392.5,978.5,195.2,329.8,453.6,12404,12630,200.4,12558,12558,0,12558,13990,0.0,13990,16090,16090,0,16090,16090,0,16090,16090,0,16090,15843,15843,15843,15843,503,485,17.890,489,19.5,25,19.5,12.1,12.1,0.0,12.1,0.00,196,2.6,2.3,0.31,463,3.3,2.9,0.39,464,831,738,16964,15530,1701.6,0,0,17332,0,16964,16964,16964,17430,17520,0,17430,17308,17126,17734,0.0,14593,0,0.0
476,30Apr1961,615.3,1780.7,493.0,6248,5972,6172,418.5,40.17,378.29,361.32,16.974,7756,589.2,573,422.7,8236,0.0,0.0,1424.9,8276,40.7,8144,7712,8578,8642,9291,433.0,63.5,377.6,738.4,104.2,331.1,377.9,6952,7070,88.2,7118,7118,0,7118,6841,1133.7,6009,7022,7022,0,7022,7022,0,7022,7022,0,7022,6941,6169,5625,6487,5,0,4.638,1,2352.8,30,2352.8,886.0,886.0,0.0,886.0,0.00,203,674.0,570.6,103.41,0,1078.9,949.4,129.47,78,178,1519,9308,9842,0.0,0,0,9842,0,8995,8919,8892,9646,10180,0,10080,9235,8908,10121,0.0,9951,0,0.0
477,31May1961,4164.0,1750.0,4189.0,7664,7268,7546,601.1,57.74,543.36,519.94,23.419,8665,387.6,346,385.9,9205,0.0,0.0,2394.4,9220,15.3,9109,9314,9146,9155,9846,257.3,28.6,236.6,501.0,87.0,337.9,275.3,7641,7724,55.3,7860,7860,0,7860,7255,1501.9,6468,6839,6839,0,6839,6839,0,6839,6839,0,6839,7002,6142,5568,6818,13,13,0.000,13,2241.9,28,2241.9,883.6,883.6,0.0,883.6,0.00,267,769.8,602.5,167.27,0,1745.1,1535.7,209.41,71,171,739,9870,11549,0.0,0,0,11549,0,9459,9336,9292,10307,11986,0,11886,9815,9478,10841,0.0,11651,0,0.0
478,30Jun1961,2795.8,1445.5,2120.0,11534,10920,11120,932.2,89.74,842.46,807.17,35.292,11814,182.8,163,349.3,12339,0.0,0.0,3899.8,12344,5.6,11989,12554,14790,14790,12364,106.8,12.6,102.4,289.1,49.0,341.3,154.8,9406,9452,34.6,9542,9542,0,9542,8884,3695.4,7805,8390,8390,0,8390,8390,0,8390,8390,0,8390,8452,7211,6397,7847,11,11,0.000,11,3000.0,12,3000.0,1196.9,1196.9,0.0,1196.9,0.00,313,811.9,599.1,212.80,0,2220.0,1953.6,266.40,67,167,578,10620,15530,1166.9,0,0,16697,0,10094,9937,9881,10606,16683,0,16583,10037,9564,11147,0.0,12956,0,0.0
479,31Jul1961,2599.9,1502.4,1102.0,15078,14361,14446,1085.1,104.74,980.36,942.95,37.406,14750,28.4,68,207.6,15212,0.0,0.0,0.0,15213,1.2,14834,14799,14799,14834,14820,5.8,2.5,11.3,0.0,30.2,147.8,99.9,12034,12058,23.5,12099,12099,0,12099,11393,480.6,10369,10627,10627,0,10627,10627,0,10627,10627,0,10627,10591,9311,8490,9538,4,4,0.000,4,2835.4,0,2835.4,1120.6,1120.6,0.0,1120.6,0.00,332,898.2,666.0,232.28,0,2423.3,2132.5,290.79,48,48,639,15621,15102,0.0,0,0,15102,0,15135,14964,14903,17524,16423,0,16423,17327,17130,18691,0.0,5000,0,0.0
480,31Aug1961,3352.8,1426.6,450.0,12975,12339,12424,964.3,92.70,871.56,834.97,36.593,12673,16.4,64,168.8,13144,0.0,0.0,0.0,13144,0.0,12847,11444,12705,12705,12825,0.0,1.4,4.2,0.0,28.1,107.5,90.5,10783,10805,21.4,10821,10821,0,10821,10261,4360.8,9537,10017,10017,0,10017,10017,0,10017,10017,0,10017,9875,8972,8401,9626,8,8,0.000,8,2082.6,0,2082.6,800.6,800.6,0.0,800.6,0.00,273,1037.6,864.4,173.21,0,1806.9,1590.0,216.82,55,55,1086,11222,10501,0.0,0,0,10501,0,10823,10695,10650,10870,10149,0,10149,10393,10197,11594,0.0,5000,0,0.0
481,30Sep1961,1949.1,965.9,450.0,6324,5908,6058,631.6,60.67,570.88,546.18,24.704,6319,26.0,77,158.3,6718,0.0,0.0,0.0,6718,0.1,6597,4730,6597,6597,6659,0.0,1.3,3.5,88.3,29.9,93.1,86.1,6116,6150,21.6,6193,6193,0,6193,5554,1611.0,5441,6345,6345,0,6345,6345,0,6345,6345,0,6345,6222,6049,5959,6593,102,102,0.000,102,562.8,12,562.8,199.7,199.7,0.0,199.7,0.00,180,731.5,643.8,87.79,0,915.9,806.0,109.91,57,157,1037,9396,9195,0.0,0,0,9195,0,9167,9102,9079,9285,9083,0,8983,8928,8743,9832,0.0,5000,0,0.0
