A,,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM
484,31Dec1961,551,315,300,4425,4423,4623,2,0,2,0,2,6934,1237,573,501,9188,0,0,0,9408,220,9446,10421,172,42,130,803,216,282,305,10209,10356,136,10409,10409,0,10409,11600,0,11574,12942,12942,0,12942,12942,0,12942,12942,0,12942,12941,12923,12910,13601,218,183,34,191,211,10,211,90,90,0,90,0,0,0,0,0,122,0,0,0,122,332,607,0,14587,12533,2264,0,0,0,0,14587,14587,14587,16013,16162,0,16013,16013,16013,15866,15785,16353,0,0,0,16501,16353,16353,16353,0,15302,16353,0,0,0,0,0,15302,15302,15302
485,31Jan1962,396,323,300,4399,4397,4597,2,0,2,0,2,5720,480,308,335,6632,0,0,0,6694,61,6696,7249,105,22,83,448,96,175,177,7125,7225,90,7219,7219,0,7219,6919,0,6897,7720,7720,0,7720,7720,0,7720,7720,0,7720,7567,7552,7541,7992,158,142,16,146,124,10,124,57,57,0,57,1,236,0,0,0,0,0,0,0,0,16,591,0,9355,9921,0,0,0,0,0,9355,9119,9119,10480,11238,0,11218,11218,10475,10366,10349,10935,0,0,0,11693,11673,11673,10930,0,10756,10935,0,0,0,0,0,11417,11417,11417
486,28Feb1962,289,143,300,13595,13593,13973,2,0,2,0,2,19066,2045,2307,741,23099,0,0,0,23542,443,23766,26545,629,239,389,2150,487,661,1002,26476,28032,614,28136,28136,0,28136,32675,0,32675,32216,32216,0,32216,30000,2216,30514,18000,12514,21106,21168,21168,21168,21203,3475,5157,20,14569,68,941,68,34,34,0,34,0,2779,0,0,0,3308,0,0,0,3308,11405,3034,0,40090,12533,3977,20549,10832,0,0,40090,40090,40090,46833,51163,0,46833,46833,46833,46765,46765,47394,0,0,0,51725,47394,47394,47394,0,24472,21081,16340,9973,0,0,0,24472,24472,24472
487,31Mar1962,393,586,300,3272,3270,3470,2,0,2,0,2,6588,1193,1435,490,8768,0,0,0,8902,135,9057,10462,516,178,338,889,179,275,434,10442,10925,274,10782,10782,0,10782,13092,0,13092,14017,14017,0,14017,14017,0,14017,14017,0,14017,13772,13772,13772,14311,548,530,18,534,20,209,20,12,12,0,12,0,0,0,0,0,1306,0,0,0,1306,1738,1306,0,19635,12533,3977,3557,0,0,0,19635,19635,19635,21347,21448,0,21347,21347,21347,21223,21137,21778,0,0,0,21879,21778,21778,21778,0,15781,21081,697,0,0,0,0,15781,15781,15781
488,30Apr1962,570,2925,493,4139,3707,3907,565,54,511,488,23,5680,497,772,504,5876,0,0,0,5899,22,5433,7180,796,114,690,976,121,376,569,6701,6822,103,6925,6925,0,6925,6480,2582,6273,7172,7172,0,7172,7172,0,7172,7172,0,7172,7171,7011,6898,7215,6,0,6,1,496,18,496,193,193,0,193,0,208,640,532,108,0,1133,997,136,82,82,4355,0,10078,10078,0,0,0,0,0,9684,9605,9576,12052,12052,0,12052,12052,12052,11571,10969,12300,0,0,0,12300,12300,12300,12300,0,11682,12300,0,0,0,0,0,11682,11682,11682
489,31May1962,4169,3119,4189,7816,7320,7520,632,61,571,546,25,8603,284,326,473,9096,0,0,853,9106,11,8343,9149,215,34,190,612,116,364,341,6940,7015,47,7181,7181,0,7181,6583,3213,5591,6050,6050,0,6050,6050,0,6050,6050,0,6050,6185,5273,4671,6071,27,7,20,13,2248,28,2248,873,873,0,873,0,272,684,511,172,0,1808,1591,217,74,74,4328,0,9698,10794,0,0,0,0,0,9260,9133,9088,12200,13296,0,13296,13296,12200,11686,11391,12775,0,0,0,13871,13871,13871,12775,0,11831,12775,0,0,0,0,0,12383,12383,12383
490,30Jun1962,2365,2171,2120,9796,9094,9412,895,86,809,774,35,10087,97,192,385,10465,0,0,3463,10468,3,9373,9710,73,11,70,286,60,291,173,7226,7270,32,7386,7386,0,7386,6909,4203,5788,6257,6257,0,6257,6257,0,6257,6257,0,6257,6379,5320,4628,5922,24,0,24,4,2524,12,2524,989,989,0,989,0,313,738,525,213,0,2238,1970,269,68,68,5572,0,10984,11416,0,0,0,0,0,10438,10281,10225,12444,12949,0,12949,12949,12444,11862,11481,13064,0,0,0,13569,13569,13569,13064,0,11694,13064,0,0,0,0,0,11916,11916,11916
491,31Jul1962,2600,2177,1102,14874,14018,14168,1085,105,980,943,37,14504,18,73,244,15013,0,0,3264,15013,0,13749,13735,6,3,11,0,30,142,107,11248,11277,25,11358,11358,0,11358,10780,0,9656,10192,10192,0,10192,10192,0,10192,10192,0,10192,10225,9081,8346,9955,5,5,0,5,2537,4,2537,996,996,0,996,0,331,1803,1572,231,0,2423,2132,291,48,48,3451,0,19268,12533,3977,3500,0,0,0,18780,18610,18549,23246,22056,0,22898,22898,22898,23044,22752,24309,0,0,0,23072,23914,23914,23914,0,5000,21081,3228,0,0,0,0,5000,5000,5000
492,31Aug1962,2944,2040,870,10462,9755,9905,901,87,814,779,35,10187,14,73,195,10506,0,0,2739,10506,0,9499,9479,2,2,8,0,27,102,90,7427,7449,22,7458,7458,0,7458,6767,0,5922,6470,6470,0,6470,6470,0,6470,6470,0,6470,6324,5469,4926,6197,10,10,0,10,2093,0,2093,856,856,0,856,0,272,677,505,172,0,1812,1594,217,55,55,1875,0,14165,12533,1244,0,0,0,0,13769,13642,13597,15454,14938,0,14972,14972,14972,14973,14821,16204,0,0,0,15687,15722,15722,15722,0,5000,16204,0,0,0,0,0,5000,5000,5000
493,30Sep1962,2224,1355,870,6000,5462,5612,686,66,620,593,27,5884,17,66,190,6192,0,0,0,6192,0,5940,5950,0,1,2,35,27,91,84,5435,5480,22,5582,5582,0,5582,5245,1506,5107,5919,5919,0,5919,5919,0,5919,5919,0,5919,5917,5730,5632,6121,125,43,82,98,541,23,541,172,172,0,172,0,191,709,618,91,0,958,843,115,59,59,1723,0,9041,7741,0,0,0,0,0,8805,8738,8714,10622,9110,0,9110,9110,9110,10253,10156,11246,0,0,0,9734,9734,9734,9734,0,5000,11246,0,0,0,0,0,5000,5000,5000
494,31Oct1962,362,1168,373,8674,8670,8870,4,0,4,0,4,10984,1057,468,589,12509,0,0,0,12599,90,12554,14664,347,38,310,1762,233,684,846,14178,14526,335,14632,14632,0,14632,15203,0,15100,15825,15825,0,15825,15825,0,15825,15825,0,15825,15804,15736,15689,15689,823,754,68,793,485,12,485,162,162,0,162,157,2771,0,0,0,3988,0,0,0,3988,5451,1277,0,25962,12533,3977,10732,0,0,0,25962,25962,25962,31683,32367,0,31683,31683,31683,31605,31575,32163,0,0,0,32848,32163,32163,32163,0,20065,21081,11082,0,0,0,0,20065,20065,20065
495,30Nov1962,294,565,300,5407,5404,5604,2,0,2,0,2,6447,292,214,337,6775,0,0,0,6789,13,6790,7348,139,23,116,420,53,173,194,6586,6914,55,6872,6872,0,6872,6889,0,6644,6696,6696,0,6696,6696,0,6696,6696,0,6696,6439,6280,6167,6196,214,179,35,187,762,273,762,218,218,0,218,82,202,0,0,0,0,0,0,0,0,0,1056,0,9259,9259,0,0,0,0,0,9259,9057,9057,14034,14034,0,14034,14034,14034,13956,13926,14535,0,0,0,14535,14535,14535,14535,0,7000,14535,0,0,0,0,0,7000,7000,7000
496,31Dec1962,284,398,300,9002,9000,9200,2,0,2,0,2,11845,1339,706,600,13438,0,0,0,13585,147,13599,15439,490,66,424,1350,252,527,571,15229,16165,300,16268,16268,0,16268,16953,881,16927,16467,16467,0,16467,16467,0,16467,16467,0,16467,16558,16542,16530,16530,552,518,34,526,210,636,210,90,90,0,90,0,683,0,0,0,968,0,0,0,968,1869,616,0,22023,12533,3977,6414,0,0,0,22023,22023,22023,26190,26582,0,26190,26190,26190,26118,26113,26686,0,0,0,27078,26686,26686,26686,0,21010,21081,5605,0,0,0,0,21010,21010,21010
497,31Jan1963,394,370,300,3326,3324,3524,2,0,2,0,2,5258,727,538,468,5778,0,0,0,5892,114,5980,7273,434,107,326,860,159,341,360,7198,7570,166,7545,7545,0,7545,7018,0,7018,7273,7273,0,7273,7273,0,7273,7273,0,7273,7089,7089,7089,8114,561,544,16,548,75,205,75,42,42,0,42,1,0,0,0,0,517,0,0,0,517,521,963,0,9858,9862,0,0,0,0,0,9858,9858,9858,14707,14712,0,14707,14707,14707,14639,14639,15207,0,0,0,15211,15207,15207,15207,0,14735,15207,0,0,0,0,0,14735,14735,14735
498,28Feb1963,272,295,300,9792,9791,10171,2,0,2,0,2,15027,1356,2700,801,17058,0,0,0,17195,137,17390,20741,1630,406,1224,1721,272,665,784,20673,23045,343,23179,23179,0,23179,26667,100,26667,27612,27612,0,27612,27612,0,27612,18000,9612,20386,20516,20516,20516,20551,3367,3348,20,10579,68,2030,68,34,34,0,34,0,1846,0,0,0,4878,0,0,0,4878,13968,4241,0,48240,12533,3977,20549,19758,0,0,48240,48240,48240,59996,63362,0,59996,59996,59996,59920,59919,60549,0,0,0,63915,60549,60549,60549,0,20631,21081,16340,23128,0,0,0,20631,20631,20631
499,31Mar1963,292,422,300,6182,6180,6380,2,0,2,0,2,8609,779,1004,447,9725,0,0,0,9797,72,9917,11446,519,176,343,1010,171,356,483,11427,12065,259,11981,11981,0,11981,12310,199,12310,13167,13167,0,13167,13167,0,13167,13167,0,13167,12952,12952,12952,13013,572,554,18,558,20,379,20,12,12,0,12,0,0,0,0,0,696,0,0,0,696,1310,2240,0,24602,12533,3977,8706,0,0,0,24602,24602,24602,26267,26228,0,26267,26267,26267,26142,26064,26699,0,0,0,26660,26699,26699,26699,0,12868,21081,5618,0,0,0,0,12868,12868,12868
500,30Apr1963,834,2129,460,30547,30547,30747,2,0,2,0,2,37955,3012,3115,1081,41284,0,0,0,41641,356,41792,45913,1373,311,1071,2749,566,854,1328,45914,48054,664,48148,48148,0,48148,51262,84,51262,52282,52282,0,52282,30000,22282,35172,18000,17172,22263,22283,22283,22283,22290,426,17536,0,30445,0,1476,0,0,0,0,0,0,1314,61,53,7,3625,81,71,10,3631,25021,3172,0,59744,12533,3977,20549,24932,18086,0,59744,59739,59737,67326,73000,6073,65642,65642,65642,67326,67326,68122,0,0,0,74423,66299,66299,66299,0,13000,21081,16340,30701,0,0,0,13000,13000,13000
501,31May1963,4681,2897,4709,5454,4958,5158,596,57,539,514,25,7759,855,988,758,8426,0,0,1964,8468,42,7957,9792,701,116,593,1157,215,567,522,7733,7984,128,7777,7777,0,7777,8374,2627,7460,7048,7048,0,7048,7048,0,7048,7048,0,7048,6861,6163,5690,6228,590,570,20,576,2086,123,2086,802,802,0,802,0,203,642,539,103,0,1138,1002,137,46,46,3617,0,19542,12533,3977,3032,0,0,0,19083,19008,18980,26130,25831,0,26130,26130,26130,25957,25887,27121,0,0,0,26822,27121,27121,27121,0,12400,21081,6040,0,0,0,0,12400,12400,12400
502,30Jun1963,2626,2227,2526,7885,7058,7376,993,95,897,858,39,8355,208,311,461,8785,0,0,4219,8794,9,7567,8041,150,35,123,346,67,321,227,5836,5905,58,6166,6166,0,6166,5625,152,4597,5970,5970,0,5970,5970,0,5970,5970,0,5970,6207,5273,4659,6076,24,0,24,4,2250,12,2250,878,878,0,878,0,298,1014,816,198,0,2196,1933,264,67,67,6070,0,11789,12533,725,0,0,0,0,11109,10963,10911,13445,14894,0,14914,14914,13367,12803,12534,14113,0,0,0,15561,15581,15581,14034,0,10272,14113,0,0,0,0,0,10606,10606,10606
503,31Jul1963,1146,2227,1102,14156,13248,13398,1085,105,980,943,37,13930,80,147,305,14439,0,0,4143,14441,1,13059,13109,37,14,32,32,44,163,146,10630,10676,35,10882,10882,0,10882,10041,0,8881,9443,9443,0,9443,9443,0,9443,9443,0,9443,9563,8426,7697,8961,5,5,0,5,2530,11,2530,997,997,0,997,0,319,1166,947,219,0,2423,2132,291,48,48,4348,0,18314,12533,3977,3809,0,0,0,17812,17650,17593,20806,21064,0,20996,20996,20996,20588,20385,21942,0,0,0,21785,22132,22132,22132,0,5000,21081,861,0,0,0,0,5000,5000,5000
504,31Aug1963,2369,2063,870,10081,9268,9418,975,94,881,844,37,9783,42,82,242,10518,0,0,2069,10518,1,9416,9410,7,5,10,9,38,121,119,7210,7250,28,7304,7304,0,7304,6680,0,5731,6122,6122,0,6122,6122,0,6122,6122,0,6122,6046,5121,4535,5926,9,9,0,9,2241,12,2241,917,917,0,917,0,264,1293,1129,164,0,1812,1594,217,55,55,2412,0,13986,12533,1405,0,0,0,0,13573,13452,13409,15643,14975,0,15014,15841,15841,15450,15328,16722,0,0,0,15710,15748,16920,16920,0,5000,16722,0,0,0,0,0,5000,5000,5000
505,30Sep1963,2369,1317,870,9262,8616,8766,778,75,704,671,33,9134,44,79,245,9657,0,0,0,9657,0,9353,9410,2,4,6,79,37,111,112,8808,8857,26,8978,8978,0,8978,8325,0,8180,9373,9373,0,9373,9373,0,9373,9373,0,9373,9400,9208,9111,9717,110,110,0,110,630,23,630,250,250,0,250,0,180,443,362,80,0,891,784,107,55,55,1980,0,19853,12241,0,0,0,0,0,19617,19557,19536,22173,13809,0,13809,21979,21979,22026,21902,22995,0,0,0,14387,14387,22802,22802,0,5000,21081,1914,0,0,0,0,5000,5000,5000
506,31Oct1963,1122,899,373,5119,5101,5301,21,2,19,15,4,5815,103,115,295,6397,0,0,0,6403,6,6309,6618,26,11,23,289,43,118,128,6066,6146,31,6204,6204,0,6204,6210,0,6087,6625,6625,0,6625,6625,0,6625,6625,0,6625,6493,6409,6348,6236,187,187,0,187,553,49,553,191,191,0,191,157,40,26,15,10,0,115,102,14,16,16,1347,0,9709,8250,0,0,0,0,0,9647,9625,9622,11789,10330,0,10330,11789,11789,11590,11486,12206,0,0,0,10747,10747,12206,12206,0,7000,12206,0,0,0,0,0,7000,7000,7000
507,30Nov1963,899,396,300,8770,8768,8968,3,0,3,0,3,10742,746,591,438,12630,0,0,0,12693,63,12739,13802,405,92,313,657,113,270,275,13207,13756,82,13856,13856,0,13856,13878,0,13716,13546,13546,0,13546,13546,0,13546,13546,0,13546,13568,13463,13390,14274,300,265,35,273,594,467,594,168,168,0,168,83,0,0,0,0,165,0,0,0,165,555,1796,0,18699,12533,3977,2580,0,0,0,18699,18699,18699,23224,23344,0,23224,23224,23224,23145,23116,23725,0,0,0,23845,23725,23725,23725,0,7450,21081,2644,0,0,0,0,7450,7450,7450
508,31Dec1963,962,392,300,5945,5943,6143,2,0,2,0,2,6921,191,276,311,7387,0,0,0,7403,16,7406,7863,117,24,93,341,51,143,147,7565,7756,34,7738,7738,0,7738,7581,0,7511,8316,8316,0,8316,8316,0,8316,8316,0,8316,8158,8113,8080,8566,172,172,0,172,298,157,298,116,116,0,116,0,0,0,0,0,42,0,0,0,42,42,1095,0,11180,9317,0,0,0,0,0,11180,11180,11180,14560,12269,0,12269,12269,12269,14488,14421,15053,0,0,0,12762,12762,12762,12762,0,12759,15053,0,0,0,0,0,12759,12759,12759
509,31Jan1964,912,346,300,3377,3376,3576,2,0,2,0,2,5578,825,733,445,6974,0,0,0,7097,123,7123,8240,266,63,203,851,167,310,373,8166,8611,192,8703,8703,0,8703,8986,0,8986,9290,9290,0,9290,9290,0,9290,9290,0,9290,9332,9332,9332,10150,399,383,16,387,75,253,75,42,42,0,42,1,0,0,0,0,792,0,0,0,792,1219,879,0,16318,12533,3977,235,0,0,0,16318,16318,16318,20185,20488,0,20185,20185,20185,20116,20116,20685,0,0,0,20987,20685,20685,20685,0,19408,20685,0,0,0,0,0,19408,19408,19408
510,29Feb1964,1259,420,300,3382,3380,3580,2,0,2,0,2,4620,252,452,336,4914,0,0,0,4938,24,4942,5667,276,32,244,449,64,176,209,5601,5717,88,5771,5771,0,5771,5544,0,5544,6952,6952,0,6952,6952,0,6952,6952,0,6952,6946,6946,6946,7627,2456,2437,19,2442,66,28,66,33,33,0,33,0,0,0,0,0,52,0,0,0,52,74,908,0,12689,12533,178,0,0,0,0,12689,12689,12689,15305,15322,0,15305,15305,15305,15168,15168,15775,0,0,0,15792,15775,15775,15775,0,15451,15775,0,0,0,0,0,15451,15451,15451
511,31Mar1964,457,1088,300,3386,3245,3445,220,21,199,190,9,4207,201,243,318,4763,0,0,0,4775,12,4716,5236,144,23,129,402,62,162,193,5148,5223,73,5341,5341,0,5341,5289,93,5263,5647,5647,0,5647,5647,0,5647,5647,0,5647,5732,5607,5549,5719,245,227,18,231,92,3,92,39,39,0,39,0,48,237,199,38,0,390,343,47,45,45,1493,0,8077,8150,0,0,0,0,0,8059,8031,8021,10590,10663,0,10663,10663,10590,10383,10231,11040,0,0,0,11114,11114,11114,11040,0,11040,11040,0,0,0,0,0,11114,11114,11114
512,30Apr1964,737,2423,540,7377,6831,7031,852,82,770,740,30,7861,221,229,380,8133,0,0,326,8140,7,7675,8246,171,24,156,421,73,275,300,7723,7816,75,7913,7913,0,7913,7068,2227,6826,6973,6973,0,6973,6973,0,6973,6973,0,6973,7073,6865,6726,7037,5,5,0,5,565,18,565,220,220,0,220,0,277,880,703,177,0,1815,1597,218,131,131,1527,0,10021,10378,0,0,0,0,0,9572,9442,9395,11095,11452,0,11452,11452,11095,10572,9790,11252,0,0,0,11608,11608,11608,11252,0,11239,11252,0,0,0,0,0,11587,11587,11587
513,31May1964,3241,2294,2924,7740,7263,7463,743,72,672,645,26,8223,192,193,375,8682,0,0,1336,8685,4,8197,8640,101,14,95,363,70,283,245,6330,6389,42,6434,6434,0,6434,5902,2831,4877,5643,5643,0,5643,5643,0,5643,5643,0,5643,5619,4614,3951,5697,25,25,0,25,2351,17,2351,951,951,0,951,0,291,629,438,191,0,1955,1720,235,80,80,1852,0,9490,9696,0,0,0,0,0,9099,8959,8909,11342,11633,0,11633,11633,11342,10875,10630,11950,0,0,0,12241,12241,12241,11950,0,11950,11950,0,0,0,0,0,12241,12241,12241
514,30Jun1964,1527,1739,783,10657,10135,10453,814,78,736,707,29,11011,110,130,317,11416,0,0,3003,11419,3,10891,11095,35,7,37,190,51,215,158,8526,8558,32,8634,8634,0,8634,7856,2935,6731,7019,7019,0,7019,7019,0,7019,7019,0,7019,7068,6010,5317,6683,12,12,0,12,2608,0,2608,1058,1058,0,1058,0,298,594,396,198,0,2032,1788,244,62,62,2218,0,12264,12533,1262,0,0,0,0,11772,11626,11574,14457,14747,0,14782,14782,13957,13929,13553,15085,0,0,0,15375,15410,15410,14585,0,14670,15085,0,0,0,0,0,14908,14908,14908
515,31Jul1964,3584,1898,450,12414,11718,11868,1085,105,980,943,37,12163,18,57,220,12455,0,0,3264,12455,0,11834,11815,0,1,7,0,33,120,106,9332,9355,23,9386,9386,0,9386,8755,0,7675,7740,7740,0,7740,7740,0,7740,7740,0,7740,7690,6592,5886,6849,5,5,0,5,2534,0,2534,1038,1038,0,1038,0,336,1102,866,236,0,2418,2128,290,48,48,1478,0,17120,12533,3977,928,0,0,0,16639,16466,16403,18648,18338,0,18156,18156,18156,18453,18061,19620,0,0,0,18961,19128,19128,19128,0,5000,19620,0,0,0,0,0,5000,5000,5000
516,31Aug1964,2944,1808,870,9392,8812,8962,905,87,817,785,32,9204,7,47,188,9452,0,0,2476,9452,0,8961,8939,0,0,2,0,30,93,93,7060,7080,20,7108,7108,0,7108,6332,4657,5567,6141,6141,0,6141,6141,0,6141,6141,0,6141,6052,5278,4788,5744,9,9,0,9,1917,0,1917,784,784,0,784,0,275,1020,845,175,0,1799,1583,216,54,54,1931,0,7962,7026,0,0,0,0,0,7569,7440,7394,9128,8002,0,8002,8002,8002,8666,8563,9942,0,0,0,8816,8816,8816,8816,0,5000,9942,0,0,0,0,0,5000,5000,5000
517,30Sep1964,2224,1184,870,4571,4147,4297,661,64,597,573,24,4578,18,59,205,4814,0,0,0,4814,0,4619,4693,0,0,1,100,34,94,95,4109,4142,22,4231,4231,0,4231,3813,1981,3687,4301,4301,0,4301,4301,0,4301,4301,0,4301,4256,4085,3999,4664,115,115,0,115,605,12,605,239,239,0,239,0,94,780,687,94,82,960,844,115,141,141,1677,0,7403,7403,0,0,0,0,0,7169,7100,7075,7986,7986,0,7986,7986,7986,7628,7546,8631,0,0,0,8631,8631,8631,8631,0,5000,8631,0,0,0,0,0,5000,5000,5000
518,31Oct1964,1126,714,373,5499,5407,5607,143,14,129,123,7,5946,34,84,221,6039,0,0,0,6039,0,5968,6162,8,7,8,212,36,92,92,5623,5650,23,5768,5768,0,5768,5598,425,5480,5454,5454,0,5454,5454,0,5454,5454,0,5454,5459,5379,5319,5055,164,164,0,164,542,4,542,184,184,0,184,156,141,21,12,9,0,88,77,11,12,12,508,0,7145,7145,0,0,0,0,0,7103,6977,6975,8534,8534,0,8534,8534,8534,8348,8348,8990,0,0,0,8990,8990,8990,8990,0,7000,8990,0,0,0,0,0,7000,7000,7000
519,30Nov1964,800,306,300,4167,4165,4365,2,0,2,0,2,5911,639,488,419,7631,0,0,0,7732,101,7789,8711,262,113,149,660,160,244,257,8106,8217,100,8275,8275,0,8275,7932,0,7766,9017,9017,0,9017,9017,0,9017,9017,0,9017,8987,8879,8803,9497,224,189,35,197,605,11,605,171,171,0,171,83,0,0,0,0,25,0,0,0,25,86,817,0,12507,12533,62,0,0,0,0,12507,12507,12507,14070,14111,0,14052,14052,14069,13925,13924,14512,0,0,0,14554,14494,14494,14512,0,9497,14512,0,0,0,0,0,9492,9492,9492
520,31Dec1964,254,193,300,20689,20687,20887,2,0,2,0,2,29364,2486,4691,1299,34214,0,0,0,34490,276,34722,42044,3527,648,2879,3795,569,1365,1861,41860,45984,772,45999,45999,0,45999,43130,0,43117,44577,44577,0,44577,30000,14577,33384,18000,15384,21819,21704,21695,21689,21689,1961,13121,34,24694,184,3351,184,82,82,0,82,0,875,0,0,0,3947,0,0,0,3947,33082,2280,0,34553,12533,3977,20549,17435,0,0,34553,34553,34553,44091,68013,0,44091,44091,44091,44030,44030,44598,0,0,0,68520,44598,44598,44598,0,26329,21081,16340,7177,0,0,0,26329,26329,26329
521,31Jan1965,1564,53,1583,20888,20887,21087,2,0,2,0,2,28204,2490,3484,1144,31558,0,0,0,31941,384,32228,36648,1665,453,1212,2755,545,823,1387,36573,40334,803,40092,40092,0,40092,39835,0,39835,48575,48575,0,48575,30000,18575,34312,18000,16312,22049,21735,21735,21735,21735,1700,15947,16,28213,75,2958,75,42,42,0,42,1,1950,0,0,0,5447,0,0,0,5447,34262,3847,0,60569,12533,3977,20549,24932,26052,0,60569,60569,60569,71651,73000,19020,71651,71651,71651,71590,71590,72158,0,0,0,75908,72158,72158,72158,0,22313,21081,16340,34737,0,0,0,22313,22313,22313
522,28Feb1965,390,383,300,3267,3266,3646,1,0,1,0,1,5992,598,1113,635,6762,0,0,0,6830,68,6852,8481,723,110,613,906,136,316,454,8413,8682,155,8604,8604,0,8604,10009,0,10009,11723,11723,0,11723,11723,0,11723,11723,0,11723,11521,11521,11521,12167,2996,2976,20,2981,68,115,68,34,34,0,34,0,0,0,0,0,1365,0,0,0,1365,2985,2460,0,26229,12533,3977,11339,0,0,0,26229,26229,26229,32473,33277,0,32473,32473,32473,32406,32406,33035,0,0,0,33839,33035,33035,33035,0,13000,21081,11954,0,0,0,0,13000,13000,13000
523,31Mar1965,426,757,300,4645,4592,4792,74,7,67,63,4,6219,382,515,529,6681,0,0,0,6745,64,6710,7864,375,65,317,797,127,286,385,7788,7901,97,8109,8109,0,8109,8096,0,8078,8888,8888,0,8888,8888,0,8888,8888,0,8888,8969,8902,8861,9220,457,439,18,443,77,15,77,35,35,0,35,0,31,261,229,31,206,327,288,39,244,383,1613,0,18031,12533,3977,441,0,0,0,18017,17994,17985,19874,18657,0,18693,19913,19874,19686,19508,20271,0,0,0,19054,19090,20310,20271,0,12847,20271,0,0,0,0,0,12724,12724,12847
524,30Apr1965,437,2535,460,7703,7701,7901,2,0,2,0,2,13753,2336,2621,894,17012,0,0,0,17240,228,17450,20898,1401,473,936,2073,403,719,955,20493,21175,369,21348,21348,0,21348,31229,0,31055,23318,23318,0,23318,23318,0,23318,18000,5318,19320,19430,19298,19209,19223,264,248,17,4249,410,312,410,160,160,0,160,0,959,633,557,76,2128,793,698,95,2185,2243,3024,0,35897,12533,3977,19422,0,0,0,35689,35634,35614,43919,42656,0,43919,43919,43919,43797,43597,44563,0,0,0,43300,44563,44563,44563,0,13000,21081,16340,7142,0,0,0,13000,13000,13000
525,31May1965,4691,3366,4709,7052,6412,6612,833,80,753,721,32,8416,424,746,633,8831,0,0,2069,8850,19,8119,9410,528,93,443,783,144,448,417,7193,7304,83,7229,7229,0,7229,7102,2057,6096,6530,6530,0,6530,6530,0,6530,6530,0,6530,6354,5471,4885,5577,92,72,20,78,2258,28,2258,873,873,0,873,0,263,680,516,163,0,1708,1503,205,70,70,3776,0,15022,12533,2489,0,0,0,0,14570,14450,14407,18934,18866,0,18934,18934,18934,18756,18636,20015,0,0,0,19946,20015,20015,20015,0,12130,20015,0,0,0,0,0,12130,12130,12130
526,30Jun1965,2772,2808,2526,8456,7683,8001,1007,97,910,872,39,8980,147,325,506,9458,0,0,4600,9463,5,8310,8823,133,29,112,400,64,382,233,6609,6663,42,6865,6865,0,6865,6633,2207,5614,6022,6022,0,6022,6022,0,6022,6022,0,6022,6224,5276,4655,5727,24,0,24,4,2259,12,2259,883,883,0,883,0,314,860,646,214,0,2238,1970,269,68,68,5289,0,11766,11766,0,0,0,0,0,11199,11041,10985,13965,13965,0,13965,13965,13965,13380,13255,14838,0,0,0,14838,14838,14838,14838,0,10615,14838,0,0,0,0,0,10615,10615,10615
527,31Jul1965,2599,2236,1102,11915,11079,11229,1085,105,980,943,37,11749,48,125,346,12234,0,0,4481,12234,0,10962,11054,31,13,26,80,41,209,151,8496,8536,30,8672,8672,0,8672,8169,0,7034,6549,6549,0,6549,6549,0,6549,6549,0,6549,6623,5488,4759,5670,5,5,0,5,2608,11,2608,1067,1067,0,1067,0,331,824,593,231,0,2418,2128,290,48,48,4264,0,15331,12533,3977,645,0,0,0,14832,14661,14600,17717,18036,0,18186,18186,18186,17515,17380,18937,0,0,0,19256,19406,19406,19406,0,5000,18937,0,0,0,0,0,5000,5000,5000
528,31Aug1965,2368,1880,870,9052,8515,8665,699,67,632,604,27,9110,54,98,292,9649,0,0,2084,9649,0,8803,8946,15,7,16,151,43,157,141,7106,7134,28,7203,7203,0,7203,6674,0,5866,5889,5889,0,5889,5889,0,5889,5889,0,5889,5882,5086,4587,5535,159,91,68,102,1869,0,1869,712,712,0,712,0,258,1304,1146,158,0,1656,1457,199,50,50,3502,0,13289,11851,0,0,0,0,0,12916,12799,12758,14466,13028,0,13028,14623,14623,14295,14172,15498,0,0,0,14060,14060,15655,15655,0,5000,15498,0,0,0,0,0,5000,5000,5000
