A,,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM
549,30Jun1967,24,0,4995,4977,4746,0,0,0,0,0,0,0,4701,4381,2323,0,0,0,0,0,0,0,2323,2323,2298,2298,0,0,0,0,0,0,0,2290,2290,2290,2034,2521,2521,0,0,0,0,0,0,0,2514,2363,2360,2360,320,84,71,53,1530,829,1530,1389,1359,1356,1345,1296,1288,1250,1234,774,670,617,597,594,829,825,825,808,803,63,125,8024,3914,135,3095,2312,0,0,0,1282,937,0,0,0,937,0,0,0,0,0,0
550,31Jul1967,26,0,5776,5754,5531,0,0,0,0,0,0,0,5454,5138,2962,0,0,0,0,0,0,0,2962,2962,2934,2934,0,0,0,0,0,0,0,2922,2922,2922,2669,2669,2669,0,0,0,0,0,0,0,2661,2505,2501,2501,316,74,66,48,1713,788,1713,1541,1518,1514,1502,1433,1424,1314,1276,823,695,642,625,622,788,783,783,760,754,71,157,3692,4105,145,3212,2330,0,0,0,1344,937,0,0,0,937,0,0,0,0,0,0
551,31Aug1967,22,0,5733,5713,5525,0,0,0,0,0,0,0,5447,5162,2982,0,0,0,0,0,0,0,2982,2982,2959,2959,0,0,0,0,0,0,0,2949,2949,2949,2732,2732,2732,0,0,0,0,0,0,0,2725,2591,2588,2588,284,75,68,50,1805,783,1805,1618,1599,1595,1585,1526,1518,1346,1290,848,707,654,639,637,783,779,779,757,752,71,157,3878,3290,119,2449,1623,0,0,0,730,502,0,0,0,502,0,0,0,0,0,0
552,30Sep1967,9,0,4930,4911,4816,0,0,0,0,0,0,0,4754,4543,2898,0,0,0,0,0,0,0,2898,2898,2875,2875,0,0,0,0,0,0,0,2813,2813,2813,2641,2641,2641,0,0,0,0,0,0,0,2634,2536,2533,2533,211,81,73,56,1754,778,1754,1592,1573,1569,1559,1468,1460,1259,1191,803,652,600,585,582,778,775,775,756,751,64,142,1979,2289,72,1711,1126,0,0,0,536,384,0,0,0,384,0,0,0,0,0,0
553,31Oct1967,5,0,4221,4207,4181,0,0,0,0,0,0,0,4133,4021,2715,0,0,0,0,0,0,0,2715,2715,2700,2700,0,0,0,0,0,0,0,2656,2656,2656,2564,2564,2564,0,0,0,0,0,0,0,2560,2507,2505,2505,112,70,60,44,1753,752,1753,1632,1605,1603,1596,1425,1419,1249,1179,734,585,540,523,521,752,749,749,737,734,47,114,1873,1566,64,1181,769,0,0,0,402,305,0,0,0,305,0,0,0,0,0,0
554,30Nov1967,4,0,4984,4977,4507,0,0,0,0,0,0,0,4469,4407,3149,0,0,0,0,0,0,0,3149,3149,3137,2683,0,0,0,0,0,0,0,2660,2660,2660,2611,2611,2611,0,0,0,0,0,0,0,2607,2578,2576,2576,62,46,36,21,1585,991,1585,1486,1461,1459,1454,1409,1405,1179,1094,714,565,529,515,513,991,989,989,952,949,38,135,4529,497,1384,367,241,0,0,0,124,93,0,0,0,93,0,0,0,0,0,0
555,31Dec1967,4,0,6516,6505,5838,0,0,0,0,0,0,0,5691,5600,4750,0,0,0,0,0,0,0,4750,4750,4741,3099,0,0,0,0,0,0,0,3087,3087,3087,1879,1879,1879,0,0,0,0,0,0,0,1877,1855,1854,1854,91,76,44,26,1184,670,1184,1123,1100,1099,1095,1063,1060,861,778,482,406,396,382,381,670,669,669,659,658,26,99,2577,445,56,346,218,0,0,0,139,116,0,0,0,116,0,0,0,0,0,0
556,31Jan1968,5,0,4927,4706,4210,0,0,0,0,0,0,0,4023,3775,3475,0,0,0,0,0,0,0,3475,3475,3467,3467,0,0,0,0,0,0,0,3459,3459,3459,3025,3025,3025,0,0,0,0,0,0,0,3023,2990,2989,2989,248,202,170,99,1678,1311,1678,1384,1366,1365,1362,1166,1163,820,697,419,358,358,334,333,1311,1310,1310,1309,1307,232,70,1564,445,0,346,218,0,0,0,139,116,0,0,0,116,0,0,0,0,0,0
557,29Feb1968,8,0,3674,3674,3143,0,0,0,0,0,0,0,2992,2827,2502,0,0,0,0,0,0,0,2502,2502,2492,2492,0,0,0,0,0,0,0,2481,2481,2481,1728,1728,1728,0,0,0,0,0,0,0,1725,1709,1708,1708,166,135,93,72,1343,365,1343,1275,1236,1235,1231,1200,1197,1098,1084,197,171,163,162,161,365,363,363,361,360,35,11,6192,1640,52,1272,808,0,0,0,488,400,0,0,0,400,0,0,0,0,0,0
558,31Mar1968,8,0,2540,2540,2399,0,0,0,0,0,0,0,2255,2125,1668,0,0,0,0,0,0,0,1668,1668,1658,1658,0,0,0,0,0,0,0,1656,1656,1656,1636,1636,1636,0,0,0,0,0,0,0,1633,1601,1599,1599,130,106,86,67,1068,531,1068,874,828,826,821,790,787,781,778,487,401,361,346,345,531,530,530,524,522,25,104,1817,416,21,293,203,0,0,0,64,30,0,0,0,30,0,0,0,0,0,0
559,30Apr1968,11,0,2735,2735,2735,0,0,0,0,0,0,0,2713,2589,2008,0,0,0,0,0,0,0,2008,2008,1994,1994,0,0,0,0,0,0,0,1992,1992,1992,1930,1930,1930,0,0,0,0,0,0,0,1926,1847,1845,1845,123,68,52,37,1168,677,1168,1100,1067,1063,1058,1026,1021,1012,997,526,438,395,377,375,677,675,675,663,660,32,79,1094,521,166,366,254,0,0,0,80,38,0,0,0,38,0,0,0,0,0,0
560,31May1968,15,0,3588,3586,3504,0,0,0,0,0,0,0,3473,3258,2547,0,0,0,0,0,0,0,2547,2547,2527,2527,0,0,0,0,0,0,0,2519,2519,2519,2318,2318,2318,0,0,0,0,0,0,0,2312,2201,2198,2198,215,79,64,48,1270,929,1270,1172,1144,1141,1132,1101,1094,1079,1065,623,513,470,452,450,929,925,925,910,906,42,125,1094,743,233,524,363,0,0,0,114,54,0,0,0,54,0,0,0,0,0,0
561,30Jun1968,24,0,5939,5921,5700,0,0,0,0,0,0,0,5652,5330,2766,0,0,0,0,0,0,0,2766,2766,2741,2741,0,0,0,0,0,0,0,2733,2733,2733,2508,2508,2508,0,0,0,0,0,0,0,2500,2352,2348,2348,322,83,68,51,1466,881,1466,1339,1305,1302,1291,1250,1241,1184,1157,713,600,557,538,535,881,877,877,856,851,53,156,1094,1636,247,1168,806,0,0,0,251,115,0,0,0,115,0,0,0,0,0,0
562,31Jul1968,26,0,6151,6129,5917,0,0,0,0,0,0,0,5854,5542,2907,0,0,0,0,0,0,0,2907,2907,2879,2879,0,0,0,0,0,0,0,2867,2867,2867,2638,2638,2638,0,0,0,0,0,0,0,2629,2475,2470,2470,312,79,65,47,1576,894,1576,1424,1401,1398,1386,1325,1316,1236,1204,791,649,606,587,584,894,890,890,866,860,60,200,4939,2048,259,1463,1010,0,0,0,313,143,0,0,0,143,0,0,0,0,0,0
563,31Aug1968,22,0,6253,6230,6020,0,0,0,0,0,0,0,5958,5672,2918,0,0,0,0,0,0,0,2918,2918,2895,2895,0,0,0,0,0,0,0,2885,2885,2885,2642,2642,2642,0,0,0,0,0,0,0,2635,2493,2489,2489,286,82,68,50,1606,883,1606,1448,1436,1432,1422,1361,1354,1209,1164,764,608,565,549,546,883,879,879,857,853,59,195,1665,1221,235,864,598,0,0,0,188,87,0,0,0,87,0,0,0,0,0,0
564,30Sep1968,9,0,5455,5432,5280,0,0,0,0,0,0,0,5216,4988,2844,0,0,0,0,0,0,0,2844,2844,2822,2822,0,0,0,0,0,0,0,2759,2759,2759,2574,2574,2574,0,0,0,0,0,0,0,2567,2457,2454,2454,228,91,76,58,1598,855,1598,1458,1450,1446,1436,1335,1328,1153,1096,738,579,536,518,515,855,852,852,834,829,54,172,1665,704,189,492,342,0,0,0,109,52,0,0,0,52,0,0,0,0,0,0
565,31Oct1968,5,0,6067,6046,6012,0,0,0,0,0,0,0,5965,5834,4046,0,0,0,0,0,0,0,4046,4046,4031,2545,0,0,0,0,0,0,0,2501,2501,2501,2396,2396,2396,0,0,0,0,0,0,0,2391,2329,2327,2327,130,76,61,45,1559,768,1559,1455,1429,1427,1420,1243,1238,1101,1045,648,493,450,431,429,768,766,766,754,751,39,129,1136,517,25,361,251,0,0,0,80,38,0,0,0,38,0,0,0,0,0,0
566,30Nov1968,4,0,4270,4260,4172,0,0,0,0,0,0,0,4124,4049,2199,0,0,0,0,0,0,0,2199,2199,2187,2187,0,0,0,0,0,0,0,2165,2165,2165,2102,2102,2102,0,0,0,0,0,0,0,2098,2063,2061,2061,75,50,35,21,1404,658,1404,1319,1292,1290,1285,1230,1226,1093,1035,686,520,483,465,464,658,656,656,618,616,32,172,1136,210,0,141,99,0,0,0,33,17,0,0,0,17,0,0,0,0,0,0
567,31Dec1968,4,0,2755,2745,2528,0,0,0,0,0,0,0,2497,2420,1379,0,0,0,0,0,0,0,1379,1379,1370,1370,0,0,0,0,0,0,0,1358,1358,1358,1325,1325,1325,0,0,0,0,0,0,0,1323,1291,1290,1290,77,53,39,26,967,323,967,915,889,888,884,848,845,703,647,401,324,308,292,291,323,321,321,306,304,22,108,1136,13,0,7,5,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0
568,31Jan1969,5,0,3888,3888,3888,0,0,0,0,0,0,0,3816,3611,3287,0,0,0,0,0,0,0,3287,3287,3278,3278,0,0,0,0,0,0,0,3270,3270,3270,3218,3218,3218,0,0,0,0,0,0,0,3216,3139,3138,3138,205,149,149,74,1947,1191,1947,1551,1548,1547,1544,1297,1295,847,674,400,334,334,304,303,1191,1190,1190,1189,1187,311,104,15432,13,1932,7,5,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0
569,28Feb1969,8,0,4116,4116,4116,0,0,0,0,0,0,0,4027,3703,3077,0,0,0,0,0,0,0,3077,3077,3067,3067,0,0,0,0,0,0,0,3056,3056,3056,2986,3724,3724,0,0,0,0,0,0,0,3721,3667,3665,3665,324,243,225,136,2481,1185,2481,2033,1996,1995,1990,1735,1732,1198,1017,599,516,509,484,483,1185,1183,1183,1182,1180,324,130,10417,279,1760,196,136,0,0,0,43,20,0,0,0,20,0,0,0,0,0,0
570,31Mar1969,8,0,4169,4169,4169,0,0,0,0,0,0,0,4121,3928,3351,0,0,0,0,0,0,0,3351,3351,3341,3341,0,0,0,0,0,0,0,3339,3339,3339,3297,3980,3980,0,0,0,0,0,0,0,3977,3931,3929,3929,194,151,134,91,2498,1431,2498,2159,2112,2109,2105,1997,1994,1582,1431,823,643,514,490,489,1431,1429,1429,1425,1423,105,156,3687,577,671,432,282,0,0,0,149,114,0,0,0,114,0,0,0,0,0,0
571,30Apr1969,11,0,4258,4258,4258,0,0,0,0,0,0,0,4235,4069,3467,0,0,0,0,0,0,0,3467,3467,3453,3453,0,0,0,0,0,0,0,3451,3451,3451,3388,4043,4043,0,0,0,0,0,0,0,4039,3958,3956,3956,166,108,92,70,2389,1567,2389,2161,2114,2111,2105,2072,2068,2059,2043,542,452,407,388,386,1567,1565,1565,1554,1551,35,80,6869,482,62,338,235,0,0,0,75,35,0,0,0,35,0,0,0,0,0,0
572,31May1969,15,0,4778,4777,4688,0,0,0,0,0,0,0,4654,4379,3599,0,0,0,0,0,0,0,3599,3599,3579,3579,0,0,0,0,0,0,0,3571,3571,3571,3354,4086,4086,0,0,0,0,0,0,0,4080,3960,3957,3957,274,125,108,85,2388,1568,2388,2149,2117,2114,2105,2071,2064,2048,2031,685,564,517,497,495,1568,1565,1565,1547,1543,47,137,9299,1104,125,807,541,0,0,0,228,149,0,0,0,149,0,0,0,0,0,0
573,30Jun1969,24,0,6117,6098,5859,0,0,0,0,0,0,0,5806,5447,2643,0,0,0,0,0,0,0,2643,2643,2618,2618,0,0,0,0,0,0,0,2610,2610,2610,2366,3106,3106,0,0,0,0,0,0,0,3098,2936,2933,2933,359,98,80,59,1610,1323,1610,1467,1428,1424,1413,1368,1360,1297,1267,778,654,607,586,583,1323,1319,1319,1300,1295,60,166,5946,2727,135,2061,1343,0,0,0,689,518,0,0,0,518,0,0,0,0,0,0
574,31Jul1969,26,0,6005,5981,5752,0,0,0,0,0,0,0,5683,5336,2455,0,0,0,0,0,0,0,2455,2455,2427,2427,0,0,0,0,0,0,0,2415,2415,2415,2167,2899,2899,0,0,0,0,0,0,0,2891,2722,2718,2718,347,92,75,55,1737,981,1737,1567,1540,1536,1524,1458,1448,1358,1322,867,711,664,644,640,981,977,977,953,948,68,218,2462,4105,145,3220,2340,0,0,0,1358,951,0,0,0,951,0,0,0,0,0,0
575,31Aug1969,22,0,6858,6834,6608,0,0,0,0,0,0,0,6538,6220,3209,0,0,0,0,0,0,0,3209,3209,3186,3186,0,0,0,0,0,0,0,3176,3176,3176,2914,2914,2914,0,0,0,0,0,0,0,2907,2751,2748,2748,318,96,79,58,1776,972,1776,1599,1585,1581,1571,1504,1496,1330,1279,840,668,621,603,600,972,968,968,946,942,68,214,3740,3105,119,2308,1531,0,0,0,683,467,0,0,0,467,0,0,0,0,0,0
576,30Sep1969,9,0,5990,5965,5803,0,0,0,0,0,0,0,5731,5475,3126,0,0,0,0,0,0,0,3126,3126,3103,3103,0,0,0,0,0,0,0,3041,3041,3041,2840,2840,2840,0,0,0,0,0,0,0,2833,2714,2710,2710,255,106,88,68,1769,941,1769,1613,1603,1598,1588,1478,1470,1269,1205,811,636,589,569,567,941,937,937,919,914,62,188,1909,2029,72,1508,998,0,0,0,459,321,0,0,0,321,0,0,0,0,0,0
577,31Oct1969,5,0,5057,5035,4998,0,0,0,0,0,0,0,4946,4798,2834,0,0,0,0,0,0,0,2834,2834,2819,2819,0,0,0,0,0,0,0,2775,2775,2775,2661,2661,2661,0,0,0,0,0,0,0,2656,2589,2587,2587,148,88,71,52,1725,861,1725,1609,1579,1576,1570,1376,1370,1211,1148,711,541,494,472,470,861,859,859,848,845,45,141,1774,1390,25,1046,682,0,0,0,352,265,0,0,0,265,0,0,0,0,0,0
578,30Nov1969,4,0,5494,5484,5390,0,0,0,0,0,0,0,5336,5250,3217,0,0,0,0,0,0,0,3217,3217,3205,2431,0,0,0,0,0,0,0,2408,2408,2408,2341,2341,2341,0,0,0,0,0,0,0,2337,2298,2297,2297,86,59,41,24,1557,740,1557,1462,1431,1429,1424,1364,1360,1203,1138,755,572,531,511,510,740,738,738,698,696,36,189,4288,446,449,329,215,0,0,0,114,87,0,0,0,87,0,0,0,0,0,0
579,31Dec1969,4,0,2906,2895,2662,0,0,0,0,0,0,0,2628,2539,1397,0,0,0,0,0,0,0,1397,1397,1388,1388,0,0,0,0,0,0,0,1376,1376,1376,1341,1601,1601,0,0,0,0,0,0,0,1598,1564,1563,1563,89,62,45,30,1075,488,1075,1016,987,985,981,941,939,774,712,441,356,339,321,320,488,487,487,469,467,25,118,5505,394,226,305,193,0,0,0,120,100,0,0,0,100,0,0,0,0,0,0
580,31Jan1970,5,0,7127,6906,6410,0,0,0,0,0,0,0,6196,5868,5366,0,0,0,0,0,0,0,5366,5366,5358,5358,0,0,0,0,0,0,0,5350,5350,5350,3484,3484,3484,0,0,0,0,0,0,0,3482,3433,3432,3432,328,258,222,130,2554,879,2554,2092,2078,2077,2074,1806,1803,1207,994,581,497,497,463,462,879,877,877,876,875,348,142,18291,993,1399,828,684,0,0,0,421,313,0,0,0,313,0,0,0,0,0,0
581,28Feb1970,8,0,6992,6992,6443,0,0,0,0,0,0,0,6262,6003,5362,0,0,0,0,0,0,0,5362,5362,5352,5352,0,0,0,0,0,0,0,5341,5341,5341,3724,3724,3724,0,0,0,0,0,0,0,3722,3667,3665,3665,259,177,135,100,2099,1567,2099,1951,1912,1910,1906,1829,1826,1615,1571,558,476,468,458,457,1567,1565,1565,1563,1561,80,117,6650,1620,124,1262,836,0,0,0,495,395,0,0,0,395,0,0,0,0,0,0
582,31Mar1970,8,0,5077,5077,4936,0,0,0,0,0,0,0,4792,4665,4219,0,0,0,0,0,0,0,4219,4219,4209,4209,0,0,0,0,0,0,0,4207,4207,4207,2902,2902,2902,0,0,0,0,0,0,0,2899,2867,2866,2866,128,104,85,67,1485,1381,1485,1278,1234,1232,1227,1197,1194,1188,1185,477,392,354,339,338,1381,1379,1379,1374,1372,25,102,3448,1048,278,820,644,0,0,0,327,220,0,0,0,220,0,0,0,0,0,0
583,30Apr1970,11,0,2618,2618,2618,0,0,0,0,0,0,0,2596,2478,1920,0,0,0,0,0,0,0,1920,1920,1906,1906,0,0,0,0,0,0,0,1904,1904,1904,1844,1844,1844,0,0,0,0,0,0,0,1840,1764,1762,1762,118,65,50,35,1118,643,1118,1053,1022,1019,1013,982,978,971,957,503,419,377,359,358,643,641,641,631,629,31,72,1500,1293,74,955,636,0,0,0,279,188,0,0,0,188,0,0,0,0,0,0
584,31May1970,15,0,3495,3494,3413,0,0,0,0,0,0,0,3383,3174,2485,0,0,0,0,0,0,0,2485,2485,2465,2465,0,0,0,0,0,0,0,2457,2457,2457,2261,2261,2261,0,0,0,0,0,0,0,2255,2147,2144,2144,209,76,62,46,1236,907,1236,1142,1115,1112,1103,1073,1067,1051,1038,608,501,459,442,439,907,904,904,887,883,40,123,1500,1622,126,1195,799,0,0,0,339,223,0,0,0,223,0,0,0,0,0,0
585,30Jun1970,24,0,5774,5756,5540,0,0,0,0,0,0,0,5493,5180,2688,0,0,0,0,0,0,0,2688,2688,2663,2663,0,0,0,0,0,0,0,2655,2655,2655,2435,2435,2435,0,0,0,0,0,0,0,2427,2282,2278,2278,313,80,66,49,1422,857,1422,1298,1266,1263,1252,1212,1204,1151,1126,694,584,542,523,520,857,853,853,832,827,51,151,4152,2302,135,1684,1135,0,0,0,442,269,0,0,0,269,0,0,0,0,0,0
586,31Jul1970,26,0,5982,5960,5753,0,0,0,0,0,0,0,5692,5389,2827,0,0,0,0,0,0,0,2827,2827,2799,2799,0,0,0,0,0,0,0,2787,2787,2787,2564,2564,2564,0,0,0,0,0,0,0,2555,2404,2400,2400,304,77,63,46,1528,871,1528,1382,1360,1357,1345,1286,1276,1202,1172,771,632,590,572,569,871,867,867,843,838,58,195,4926,2416,145,1754,1192,0,0,0,433,245,0,0,0,245,0,0,0,0,0,0
587,31Aug1970,22,0,6067,6045,5840,0,0,0,0,0,0,0,5779,5502,2824,0,0,0,0,0,0,0,2824,2824,2801,2801,0,0,0,0,0,0,0,2801,2801,2801,2564,2564,2564,0,0,0,0,0,0,0,2558,2418,2415,2415,278,80,66,49,1554,861,1554,1401,1389,1386,1376,1317,1309,1176,1134,745,593,551,535,533,861,857,857,835,831,58,191,1804,2119,119,1539,1044,0,0,0,388,225,0,0,0,225,0,0,0,0,0,0
588,30Sep1970,9,0,5296,5273,5125,0,0,0,0,0,0,0,5063,4842,2758,0,0,0,0,0,0,0,2758,2758,2735,2735,0,0,0,0,0,0,0,2673,2673,2673,2492,2492,2492,0,0,0,0,0,0,0,2485,2378,2375,2375,221,88,74,57,1542,832,1542,1407,1399,1395,1385,1287,1279,1121,1067,719,564,522,505,502,832,829,829,811,806,53,168,1750,1189,72,854,583,0,0,0,209,116,0,0,0,116,0,0,0,0,0,0
589,31Oct1970,5,0,4440,4420,4386,0,0,0,0,0,0,0,4341,4215,2477,0,0,0,0,0,0,0,2477,2477,2462,2462,0,0,0,0,0,0,0,2418,2418,2418,2315,2315,2315,0,0,0,0,0,0,0,2310,2250,2248,2248,126,73,59,43,1504,743,1504,1404,1379,1377,1371,1198,1193,1070,1018,631,481,439,420,418,743,741,741,729,726,38,126,1500,424,25,297,204,0,0,0,76,45,0,0,0,45,0,0,0,0,0,0
590,30Nov1970,4,0,4136,4126,4041,0,0,0,0,0,0,0,3994,3922,2124,0,0,0,0,0,0,0,2124,2124,2112,2112,0,0,0,0,0,0,0,2089,2089,2089,2028,2028,2028,0,0,0,0,0,0,0,2024,1990,1988,1988,73,48,34,20,1352,636,1352,1271,1245,1243,1238,1185,1181,1061,1007,668,507,470,452,451,636,634,634,597,595,31,167,2000,116,456,73,52,0,0,0,19,11,0,0,0,11,0,0,0,0,0,0
591,31Dec1970,4,0,2662,2652,2441,0,0,0,0,0,0,0,2411,2336,1325,0,0,0,0,0,0,0,1325,1325,1316,1316,0,0,0,0,0,0,0,1304,1304,1304,1272,1272,1272,0,0,0,0,0,0,0,1269,1239,1237,1237,75,52,38,25,929,308,929,879,854,852,849,814,811,682,630,390,315,300,284,283,308,307,307,291,289,21,105,5107,73,810,50,35,0,0,0,12,6,0,0,0,6,0,0,0,0,0,0
592,31Jan1971,5,0,3386,3386,3386,0,0,0,0,0,0,0,3309,3095,2746,0,0,0,0,0,0,0,2746,2746,2737,2737,0,0,0,0,0,0,0,2729,2729,2729,2663,2663,2663,0,0,0,0,0,0,0,2661,2613,2612,2612,215,153,146,92,1600,1012,1600,1343,1337,1336,1333,1176,1173,933,842,524,453,453,421,420,1012,1010,1010,1009,1008,164,61,4993,73,210,51,35,0,0,0,14,9,0,0,0,9,0,0,0,0,0,0
593,28Feb1971,8,0,3826,3826,3826,0,0,0,0,0,0,0,3745,3517,3040,0,0,0,0,0,0,0,3040,3040,3031,3031,0,0,0,0,0,0,0,3020,3020,3020,2953,2953,2953,0,0,0,0,0,0,0,2950,2899,2897,2897,228,162,151,96,1833,1064,1833,1558,1538,1537,1533,1371,1368,1097,1002,611,538,534,510,508,1064,1063,1063,1061,1059,162,88,3403,561,5,417,275,0,0,0,131,93,0,0,0,93,0,0,0,0,0,0
594,31Mar1971,8,0,2486,2486,2486,0,0,0,0,0,0,0,2456,2335,1939,0,0,0,0,0,0,0,1939,1939,1929,1929,0,0,0,0,0,0,0,1927,1927,1927,1905,1905,1905,0,0,0,0,0,0,0,1902,1875,1874,1874,121,97,75,50,1073,800,1073,972,961,960,955,885,882,799,769,551,483,483,463,462,800,799,799,794,792,69,74,2698,577,4,414,283,0,0,0,100,55,0,0,0,55,0,0,0,0,0,0
595,30Apr1971,11,0,2477,2477,2477,0,0,0,0,0,0,0,2468,2391,2310,0,0,0,0,0,0,0,2310,2310,2296,2296,0,0,0,0,0,0,0,2294,2294,2294,2269,2269,2269,0,0,0,0,0,0,0,2265,2205,2203,2203,77,53,46,31,911,1292,911,878,864,863,857,818,814,773,773,379,322,322,302,301,1292,1290,1290,1280,1277,46,66,2522,1054,72,760,518,0,0,0,183,101,0,0,0,101,0,0,0,0,0,0
596,31May1971,15,0,1832,1832,1832,0,0,0,0,0,0,0,1832,1832,1832,0,0,0,0,0,0,0,1832,1832,1812,1812,0,0,0,0,0,0,0,1804,1804,1804,1804,1804,1804,0,0,0,0,0,0,0,1797,1797,1794,1794,0,0,0,0,1024,770,1024,1024,1024,1024,1016,975,968,957,957,538,470,461,444,442,770,767,767,752,748,60,84,4975,1463,125,1057,721,0,0,0,254,139,0,0,0,139,0,0,0,0,0,0
597,30Jun1971,24,0,1765,1765,1765,0,0,0,0,0,0,0,1765,1765,1765,0,0,0,0,0,0,0,1765,1765,1740,1740,0,0,0,0,0,0,0,1731,1731,1731,1731,1731,1731,0,0,0,0,0,0,0,1724,1724,1720,1720,0,0,0,0,1189,531,1189,1189,1189,1189,1178,1114,1105,1089,1089,643,571,519,502,499,531,527,527,508,503,78,94,3770,2136,135,1547,1054,0,0,0,372,203,0,0,0,203,0,0,0,0,0,0
598,31Jul1971,26,0,5635,5603,5205,0,0,0,0,0,0,0,5126,4731,2873,0,0,0,0,0,0,0,2873,2873,2845,2845,0,0,0,0,0,0,0,2833,2833,2833,2484,2484,2484,0,0,0,0,0,0,0,2476,2229,2224,2224,395,75,75,54,1673,551,1673,1467,1439,1435,1423,1342,1333,1313,1313,809,715,662,648,645,551,547,547,523,518,90,100,2996,2242,145,1621,1105,0,0,0,390,213,0,0,0,213,0,0,0,0,0,0
599,31Aug1971,22,0,4967,4954,4755,0,0,0,0,0,0,0,4665,4367,2852,0,0,0,0,0,0,0,2852,2852,2829,2829,0,0,0,0,0,0,0,2819,2819,2819,2593,2593,2593,0,0,0,0,0,0,0,2586,2404,2400,2400,298,75,75,54,1934,467,1934,1697,1653,1649,1640,1576,1569,1427,1427,947,846,794,781,778,467,463,463,441,437,89,102,2871,2027,119,1464,999,0,0,0,353,193,0,0,0,193,0,0,0,0,0,0
600,30Sep1971,9,0,3934,3920,3898,0,0,0,0,0,0,0,3853,3653,2766,0,0,0,0,0,0,0,2766,2766,2743,2743,0,0,0,0,0,0,0,2681,2681,2681,2477,2477,2477,0,0,0,0,0,0,0,2470,2352,2349,2349,200,74,74,53,1892,456,1892,1692,1677,1674,1665,1584,1576,1328,1328,899,790,740,728,726,456,453,453,435,430,80,98,1750,1081,72,774,529,0,0,0,188,104,0,0,0,104,0,0,0,0,0,0
601,31Oct1971,5,0,3369,3362,3345,0,0,0,0,0,0,0,3311,3208,2688,0,0,0,0,0,0,0,2688,2688,2673,2673,0,0,0,0,0,0,0,2629,2629,2629,2519,2519,2519,0,0,0,0,0,0,0,2515,2470,2468,2468,103,72,65,46,1739,728,1739,1589,1578,1576,1570,1471,1466,1246,1152,658,552,525,516,514,728,726,726,715,712,58,89,1500,388,25,270,187,0,0,0,68,38,0,0,0,38,0,0,0,0,0,0
602,30Nov1971,4,0,4156,4149,4123,0,0,0,0,0,0,0,4100,4053,3657,0,0,0,0,0,0,0,3657,3657,3645,2098,0,0,0,0,0,0,0,2075,2075,2075,2039,2039,2039,0,0,0,0,0,0,0,2035,2018,2016,2016,48,48,41,24,1336,680,1336,1212,1202,1201,1195,1134,1130,908,741,378,282,282,273,272,680,678,678,645,642,47,73,4090,110,34,69,49,0,0,0,19,12,0,0,0,12,0,0,0,0,0,0
603,31Dec1971,4,0,2390,2385,2311,0,0,0,0,0,0,0,2285,2234,1879,0,0,0,0,0,0,0,1879,1879,1870,1870,0,0,0,0,0,0,0,1858,1858,1858,1855,1855,1855,0,0,0,0,0,0,0,1853,1847,1846,1846,51,51,44,29,1280,565,1280,1208,1199,1198,1194,1150,1147,916,755,409,351,351,343,342,565,564,564,562,560,32,67,2922,67,400,46,32,0,0,0,12,7,0,0,0,7,0,0,0,0,0,0
604,31Jan1972,5,0,1352,1352,1352,0,0,0,0,0,0,0,1325,1246,1202,0,0,0,0,0,0,0,1202,1202,1194,1194,0,0,0,0,0,0,0,1186,1186,1186,1179,1179,1179,0,0,0,0,0,0,0,1177,1169,1168,1168,78,70,50,21,461,707,461,396,383,383,379,314,311,260,239,139,111,111,102,101,707,705,705,704,703,39,25,1866,67,0,46,32,0,0,0,12,7,0,0,0,7,0,0,0,0,0,0
605,29Feb1972,8,0,1560,1560,1560,0,0,0,0,0,0,0,1532,1451,1343,0,0,0,0,0,0,0,1343,1343,1334,1334,0,0,0,0,0,0,0,1323,1323,1323,1315,1315,1315,0,0,0,0,0,0,0,1312,1304,1302,1302,81,75,53,24,497,805,497,428,414,414,410,343,340,292,272,127,102,102,98,97,805,804,804,802,800,37,21,2993,373,76,267,183,0,0,0,65,36,0,0,0,36,0,0,0,0,0,0
