A,,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM
444,30Sep1957,1765,2,0,244,168,0,76,0,0,40,40,0,0,0,0,176,0,176,0,176,105,105,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,0,17,35,35,36,609,100,902,773,8231,8170,8162,7936,0,0,0,0,8526,8533,8425,8351,1339,1783,21,77,91,339,528,528,0,800,212,22,48,1233,1233,0,172,0,361,369,928,558,130,22,52,444,0,297,52,9463,752,401,1511,634,9,9,149,600,150,0,392,2575,2248,2248,479,1873,587,1234,1284,2,637,438,796,149,488,222,0,0,0,0,0,0,0,0,0,0,0,0,5356,5,21364,10318,13440,7924,13377,108,13041,13041,11406,0,0,0,0,0,0,0,0,0,0,-8987,1133,-9692,248,8464,8781,862,7919,8108,-1497,8623,974,927,982,982,6878,281,168,0,113,0,0,270,0,270,-19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0
445,31Oct1957,1125,54,54,477,122,81,0,0,274,439,122,81,0,0,236,54,54,0,0,0,54,54,0,36,18,0,0,0,0,0,0,0,0,350,0,350,0,0,0,0,0,0,619,17,289,800,2263,2230,2230,1700,0,0,0,0,2299,2314,2314,2079,338,371,0,0,0,334,334,0,334,0,0,19,19,19,0,19,0,0,334,338,338,0,120,153,49,33,0,0,49,2293,570,603,1567,677,11,10,46,815,200,0,265,1429,1338,1338,309,797,568,565,228,1,231,424,141,144,87,308,0,0,0,0,0,0,0,0,0,0,0,0,4806,24,15096,10129,11924,3172,11777,150,11581,11581,6957,82,0,82,0,0,0,0,0,0,0,-8357,1772,-9068,4,4748,4889,1174,3715,3838,-4546,5583,937,1210,1234,1234,5529,500,122,81,0,0,297,226,0,226,-11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
446,30Nov1957,837,21,21,766,28,14,0,0,724,755,28,14,0,0,713,21,21,0,0,0,17,17,0,8,8,0,0,0,0,0,0,0,0,467,0,467,0,23,42,0,0,0,13,5,90,800,3240,3218,3218,1944,0,0,0,0,2654,2733,2733,1635,196,223,0,0,1,180,182,9,173,10,3,21,4,20,20,0,3,0,180,184,191,7,85,210,34,27,0,5,34,1700,513,714,1463,575,10,10,10,728,200,0,882,1814,1707,1707,298,763,587,547,175,1,216,438,108,149,66,251,0,0,0,0,0,0,0,0,0,0,0,0,6219,53,15128,11280,12043,3085,11962,125,11753,11753,5321,821,50,772,0,0,0,0,0,0,0,-9665,599,-10569,323,4363,4506,1018,3488,3620,-6334,3930,1032,831,897,897,6680,773,28,14,0,0,731,128,0,128,24,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0
447,31Dec1957,1092,0,0,656,98,65,0,0,493,620,98,65,0,0,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,50,147,186,186,186,0,282,72,800,2157,2136,2136,1700,0,0,0,0,3097,3193,3193,2974,91,112,0,0,0,87,87,0,87,0,0,21,4,4,0,4,0,0,87,91,91,0,26,480,10,21,0,0,10,3015,485,1400,1243,539,13,10,10,602,200,0,1489,1813,1750,1750,259,569,568,424,0,1,144,424,0,144,0,176,0,0,0,0,0,0,0,0,0,0,0,0,8881,162,22860,11595,18753,4107,19618,175,19464,19464,14037,9537,0,8006,0,1531,0,0,0,0,0,-9830,1765,-10844,439,5387,5480,863,4617,4722,-5490,6105,1048,828,894,894,6995,677,98,65,0,0,514,33,0,33,105,0,0,0,0,105,105,0,0,0,0,0,0,0,0,0
448,31Jan1958,1011,0,0,1883,122,122,0,0,1639,1834,122,122,0,0,1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,799,844,1937,1937,1937,0,1981,160,800,1285,1274,1274,1700,0,0,0,0,4227,4512,4512,3675,46,56,0,0,0,7,7,0,7,0,0,50,0,0,0,0,0,0,7,46,46,0,12,683,8,11,0,0,8,3726,483,2631,369,644,198,188,188,593,200,0,1375,1650,1599,1599,256,569,568,424,0,1,144,424,0,144,0,112,0,0,0,0,0,0,0,0,0,0,0,0,11207,359,33432,5296,27928,5503,31880,175,32830,32830,37404,31404,0,18362,0,13042,0,0,0,0,0,-3645,1651,-4102,1057,8610,8160,1333,6827,6300,4398,9695,457,980,1029,1029,2118,1913,122,122,0,0,1669,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
449,28Feb1958,2126,0,0,6238,1080,1621,0,0,3537,6192,1080,1621,0,0,3491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,4056,4224,9816,9816,9822,0,9965,1517,800,12947,12931,12931,13720,0,0,0,0,21340,23998,23998,18473,46,62,0,0,0,7,7,0,7,0,0,55,0,0,0,0,0,0,7,46,46,0,18,2121,9,16,0,0,9,18530,501,7852,451,1108,2554,2525,2525,1013,380,0,6385,10313,10241,10241,282,630,629,469,0,1,160,469,0,160,0,109,0,0,0,0,0,0,0,0,0,0,0,0,28316,1091,68862,8185,58678,10184,135955,175,137775,137775,151622,137302,0,72777,0,64525,0,0,0,0,0,-4464,3721,-5132,3589,18822,17929,3987,13943,12984,13587,21772,668,2489,2373,2373,3585,6265,1080,1621,0,0,3564,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
450,31Mar1958,2500,0,0,3699,260,391,0,0,3048,3677,260,391,0,0,3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,0,1016,0,1002,1011,2392,2392,2392,0,2401,1673,800,11161,11116,11116,11899,0,0,0,0,18221,20403,20403,31274,51,96,0,0,0,36,36,0,36,0,0,33,27,27,0,27,0,0,36,51,51,0,20,1321,8,45,0,0,8,31322,433,6498,860,756,2156,2135,2135,564,200,0,5304,5793,5691,5691,260,570,568,424,0,1,144,424,0,144,0,69,0,0,0,0,0,0,0,0,0,0,0,0,38097,306,67975,9623,57908,10066,99396,175,100048,100048,117783,111000,0,68295,132,42573,0,0,0,0,0,-3258,6365,-4071,1446,21627,21055,7011,14044,13508,17556,27180,813,5506,5060,5060,5453,3712,260,391,0,0,3061,0,0,0,96,0,0,0,4,96,96,0,0,0,0,0,0,0,0,0
451,30Apr1958,4438,0,0,985,252,168,0,0,565,825,252,168,0,0,405,104,0,104,0,104,26,26,0,0,0,0,0,0,0,0,0,0,0,4451,0,4451,0,0,68,68,68,69,0,2498,2289,700,8030,8002,7993,7678,0,0,0,0,15029,17490,17366,25519,1421,1990,0,189,105,296,590,590,0,927,245,23,9,1378,1378,0,196,0,296,300,947,647,20,1139,8,570,0,344,8,25927,632,7355,1995,1025,2476,2446,2540,727,200,0,6580,10144,9981,9981,340,1051,587,725,462,1,325,438,287,149,176,143,0,0,0,0,0,0,0,0,0,0,0,0,10397,224,69505,9543,59236,10269,74000,175,74346,74346,103044,99044,0,52814,0,46230,0,0,0,0,0,1822,10209,1549,1294,27276,27216,10931,16285,15976,28497,36884,594,9626,11121,11121,6680,1034,252,168,0,0,614,320,0,320,-200,200,200,0,5,0,0,0,0,0,0,0,0,0,0,0
452,31May1958,8764,379,373,796,228,341,0,0,227,574,228,341,0,0,5,519,373,146,0,146,301,301,0,0,0,0,0,0,0,0,0,0,0,3187,0,3187,0,0,318,296,296,307,719,100,4626,700,12236,12209,12187,10507,0,0,0,0,18627,19023,18731,18030,3741,4637,39,32,247,1067,1385,1385,0,2174,575,22,9,3231,3231,0,472,0,1106,1110,2626,1517,47,794,18,897,0,806,18,19171,928,8124,1396,913,372,368,689,856,200,0,6598,10035,9583,9583,665,2991,568,1925,2422,1,1065,424,1501,144,920,0,0,0,0,0,0,0,0,0,0,0,0,0,6542,81,42140,10029,35486,6654,35357,175,34994,34994,46158,33622,0,19318,0,14304,0,0,0,0,0,-3500,6011,-4384,466,15952,16334,6588,9746,9963,11341,20851,937,6668,6094,6094,5584,903,228,341,0,0,334,53,0,53,-53,53,53,0,1,0,0,0,0,0,0,0,0,0,0,0
453,30Jun1958,9409,1036,1022,0,0,0,0,0,0,0,0,0,0,0,0,1022,1022,0,0,0,621,621,0,0,0,0,0,0,0,0,0,0,0,2810,0,2810,0,0,355,380,380,395,1343,100,4026,700,8902,8865,8840,6735,0,0,0,0,12117,12223,11881,12010,4182,5425,53,235,289,1045,1621,1621,0,2546,674,21,21,3783,3783,0,543,0,1098,1102,2878,1776,69,217,25,1243,0,944,25,12800,996,5385,1342,943,54,52,397,880,318,0,3285,6090,5520,5520,934,3955,587,2525,3366,2,1428,438,2087,149,1279,0,0,0,0,0,0,0,0,0,0,0,0,0,9306,18,30146,9872,25077,5069,24968,175,24168,24168,31451,18651,0,11268,0,7383,0,0,0,0,0,-5000,4872,-5828,183,13608,14288,6926,7362,7812,7549,17421,828,7093,5070,5070,5272,116,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,31Jul1958,5091,1197,1180,0,0,0,0,0,0,0,0,0,0,0,0,1180,1180,0,0,0,729,729,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,0,377,406,406,425,1423,100,3494,700,3964,3901,3891,1526,-488,0,0,0,3694,3773,3407,2690,4635,5987,48,212,318,1184,1788,1788,0,2808,743,27,53,4172,4172,0,568,26,1232,1249,3207,1958,47,18,18,1326,0,1041,18,3281,1006,2185,1430,954,12,12,380,888,150,0,1143,2505,1922,1922,930,4062,568,2589,3492,2,1471,424,2165,144,1327,0,0,0,0,0,0,0,0,0,0,0,0,0,10833,5,15212,10792,9267,5945,9205,110,8258,8258,8000,0,0,0,0,0,0,0,0,0,0,-8042,-1847,-8897,37,9244,10014,3885,6130,6798,30,6225,900,4087,2903,2903,6192,145,145,0,0,0,0,45,0,45,-45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0
455,31Aug1958,2865,983,970,0,0,0,0,0,0,0,0,0,0,0,0,970,970,0,0,0,612,612,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,0,308,329,329,344,1153,100,2723,700,3462,3391,3368,1593,0,0,0,0,2757,2861,2554,1724,3774,4881,48,106,259,984,1456,1456,0,2244,605,27,62,3398,3398,0,486,59,1032,1050,2602,1553,54,58,20,1048,0,848,20,2444,985,1181,1486,948,12,12,355,883,150,0,869,3884,3370,3370,704,3442,568,2205,2872,2,1236,424,1781,144,1091,16,0,0,0,0,0,0,0,0,0,0,0,0,11466,5,15910,10142,9741,6169,9643,153,9010,9010,7298,1138,1096,0,0,43,0,0,0,0,0,-8288,-3307,-9091,5,7909,8471,2366,6104,6507,-1488,3493,826,2503,1761,1761,5542,126,126,0,0,0,0,23,0,23,-23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0
456,30Sep1958,1960,241,235,257,168,0,89,0,0,40,40,0,0,0,0,428,235,193,0,193,259,259,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,0,36,82,82,84,138,100,1363,773,7475,7410,7392,6120,0,0,0,0,6851,6939,6696,5642,2517,3851,21,116,205,339,1148,1148,0,1768,477,23,51,2680,2680,0,384,467,361,369,1592,1223,139,0,52,867,0,669,52,8048,756,593,1468,921,9,9,149,860,150,0,539,1759,1616,1616,533,2253,587,1470,1664,2,781,438,1032,149,632,74,0,0,0,0,0,0,0,0,0,0,0,0,9104,28,21393,11427,13460,7933,13364,155,12976,12976,12503,1691,0,1691,0,0,0,0,0,0,0,-8772,1133,-9807,81,9739,10074,2003,8071,8288,-331,9574,1053,2077,2006,2006,6827,331,168,0,163,0,0,18,0,18,-18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0
457,31Oct1958,1245,199,196,409,122,81,0,0,206,372,122,81,0,0,169,196,196,0,0,0,137,137,0,36,18,0,0,0,0,0,0,0,0,350,0,350,0,0,13,21,21,22,0,31,491,800,5578,5543,5537,4000,0,0,0,0,4622,4668,4620,4395,995,1258,0,0,64,334,398,360,38,541,150,20,20,840,840,0,129,0,334,338,732,394,128,163,0,264,49,210,49,5044,577,626,1391,847,10,10,46,958,200,0,247,1436,1316,1316,394,1370,568,920,800,1,448,424,496,144,304,185,0,0,0,0,0,0,0,0,0,0,0,0,6741,5,15234,10207,10846,4388,10792,111,10492,10492,7031,0,0,0,0,0,0,0,0,0,0,-8190,763,-9118,5,5971,6233,1321,4912,5090,-3363,5590,936,1384,1389,1389,5607,460,122,81,0,0,257,8,0,8,-8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
458,30Nov1958,851,29,29,272,28,14,0,0,230,261,28,14,0,0,219,29,29,0,0,0,19,19,0,8,8,0,0,0,0,0,0,0,0,467,0,467,0,0,20,0,0,0,20,0,97,800,3963,3940,3940,2500,0,0,0,0,3208,3286,3286,2664,244,289,0,0,6,180,186,34,152,50,14,22,5,80,80,0,11,0,180,184,224,40,91,166,0,45,34,21,34,2741,514,712,1384,694,10,10,10,850,200,0,692,3789,3570,3570,312,857,587,605,269,1,251,438,167,149,102,241,0,0,0,0,0,0,0,0,0,0,0,0,6442,0,13734,11280,9121,4613,9047,84,8832,8832,4934,434,0,0,0,0,434,0,0,0,0,-9582,-801,-10475,168,6820,6973,2051,4921,5057,-3796,4985,1034,946,999,999,6680,288,28,14,0,0,246,140,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,31Dec1958,660,0,0,30,30,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,0,97,57,57,57,154,0,106,800,6103,6080,6080,5539,0,0,0,0,6253,6354,6354,5576,91,113,0,0,0,87,87,0,87,0,0,22,5,5,0,5,0,0,87,91,91,0,28,143,10,22,0,0,10,5619,485,718,946,359,10,10,10,542,200,0,897,1919,1818,1818,259,569,568,424,0,1,144,424,0,144,0,248,0,0,0,0,0,0,0,0,0,0,0,0,3241,5,13526,10338,9511,4016,9403,121,9184,9184,4508,8,0,0,0,8,0,0,0,0,0,-8657,1682,-9539,47,4966,5106,908,4198,4340,-4634,5705,942,936,990,990,7032,37,37,0,0,0,0,60,0,60,40,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0
460,31Jan1959,1133,0,0,780,122,122,0,0,536,731,122,122,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,443,488,1090,1090,1090,0,1134,367,800,1324,1311,1311,1700,0,0,0,0,3632,3733,3733,2719,46,59,0,0,0,7,7,0,7,0,0,53,0,0,0,0,0,0,7,46,46,0,15,468,8,13,0,0,8,2773,483,2019,1464,1219,15,10,10,1169,200,0,1261,1515,1474,1474,256,569,568,424,0,1,144,424,0,144,0,200,0,0,0,0,0,0,0,0,0,0,0,0,8282,166,25990,5288,21470,4520,23527,175,23646,23646,26153,21653,0,11637,0,10016,0,0,0,0,0,-3645,1643,-4103,476,6476,6351,1186,5164,5069,2360,7649,470,1132,1165,1165,2115,810,122,122,0,0,566,12,0,12,82,0,0,0,1,82,82,0,0,0,0,0,0,0,0,0
461,28Feb1959,2036,0,0,1156,1080,76,0,0,0,1126,1080,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,746,914,1935,1935,1941,0,2084,1018,800,7373,7355,7355,8142,0,0,0,0,11056,11638,11638,15957,46,64,0,0,0,7,7,0,7,0,0,57,0,0,0,0,0,0,7,46,46,0,20,749,9,18,0,0,9,16016,501,3025,1812,1104,458,446,446,1011,380,0,1838,3147,3034,3034,282,630,629,469,0,1,160,469,0,160,0,212,0,0,0,0,0,0,0,0,0,0,0,0,12726,360,44327,7346,37384,6943,46754,175,47237,47237,53092,49092,0,24947,0,24145,0,0,0,0,0,-4464,2882,-5108,932,10964,10737,2433,8305,8072,5747,13094,644,2209,2124,2124,2939,1175,1080,95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
462,31Mar1959,2669,23,23,14,14,0,0,0,0,13,13,0,0,0,0,23,23,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,1016,0,1016,0,66,79,175,175,175,189,0,558,800,1559,1514,1514,2245,0,0,0,0,3400,3642,3633,5351,112,180,0,2,7,36,44,44,0,48,15,33,27,102,102,0,12,0,36,51,80,29,20,472,8,68,0,22,8,5409,437,1200,1360,1124,194,191,191,942,200,0,1411,1184,1058,1058,313,979,568,678,410,1,300,424,254,144,156,0,0,0,0,0,0,0,0,0,0,0,0,0,2537,92,16263,4748,13027,3235,13292,175,13076,13076,14351,4376,0,479,132,3764,0,0,0,0,0,-3258,1490,-3718,135,5090,5244,1394,3850,3967,1373,6121,460,1447,1446,1446,1899,30,30,0,0,0,0,0,0,0,107,0,0,0,1,107,107,0,0,0,0,0,0,0,0,0
463,30Apr1959,2821,267,261,366,252,0,114,0,0,40,40,0,0,0,0,560,261,300,0,300,312,312,0,0,0,0,0,0,0,0,0,0,0,880,0,880,0,0,135,227,227,227,330,100,1273,700,3783,3756,3733,1929,0,0,0,0,2631,2782,2470,1650,3763,5829,0,424,262,374,1742,1742,0,2321,1191,22,9,4064,4064,0,543,683,374,377,1998,1621,20,0,8,1383,0,858,8,2800,652,706,1101,834,27,25,119,637,200,0,1620,892,779,779,1077,3091,587,1990,2502,1,1100,438,1551,149,951,0,0,0,0,0,0,0,0,0,0,0,0,0,3471,5,9132,1400,6839,2293,6783,175,6347,6347,8671,1855,0,0,0,1855,0,0,0,0,0,-620,-20,-822,124,3453,3857,1348,2509,2754,2476,3076,201,1442,1441,1441,600,453,252,0,201,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
464,31May1959,1639,690,679,233,228,0,5,0,0,40,40,0,0,0,0,825,679,146,0,146,525,525,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,0,379,323,323,339,1563,100,1732,700,4441,4414,4391,2503,0,0,0,0,3104,3218,2900,2339,4567,5950,39,278,268,1067,1778,1778,0,2370,1216,22,9,4150,4150,0,555,127,1106,1110,2765,1655,47,0,18,1256,0,875,18,3805,928,605,1125,810,26,26,346,694,200,0,888,898,753,753,849,3418,568,2190,2848,1,1226,424,1766,144,1082,0,0,0,0,0,0,0,0,0,0,0,0,0,8507,5,11446,3302,8847,2599,8758,167,8163,8163,7687,501,348,69,0,85,0,0,0,0,0,-2713,490,-2888,233,2977,3484,963,2522,2871,-301,2903,375,1083,1121,1121,600,346,228,0,118,0,0,200,0,200,-200,200,200,0,1,0,0,0,0,0,0,0,0,0,0,0
465,30Jun1959,1638,977,961,30,30,0,0,0,0,21,21,0,0,0,0,961,961,0,0,0,590,590,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,0,415,359,359,377,1205,100,1955,700,5820,5783,5757,3532,0,0,0,0,3900,3964,3607,2741,4971,6672,53,158,300,1045,1995,1995,0,2659,1354,20,20,4656,4656,0,622,439,1098,1102,2959,1857,69,0,25,1262,0,982,25,3721,992,212,1315,796,23,23,367,754,318,0,385,794,614,614,736,4090,587,2609,3501,2,1479,438,2170,149,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,12517,152,13068,2597,8138,4929,8091,115,7095,7095,7499,399,357,0,0,0,0,0,41,41,0,-2883,-405,-3166,153,4124,4942,625,4316,4982,708,3186,283,835,557,557,1127,176,168,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,31Jul1959,1154,1071,1054,0,0,0,0,0,0,0,0,0,0,0,0,1054,1054,0,0,0,659,659,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,0,390,444,444,462,1202,100,1982,700,12094,12031,12007,10000,0,0,0,0,10301,10317,9987,8778,4788,6171,48,140,278,1184,1843,1843,0,2456,1217,26,53,4301,4301,0,575,194,1232,1248,2964,1715,47,0,0,1189,18,908,18,9394,1000,68,1479,708,12,12,380,661,150,0,270,4460,3931,3931,960,4062,568,2589,3492,2,1471,424,2165,144,1327,0,0,0,0,0,0,0,0,0,0,0,0,0,14199,461,24216,11333,15375,8841,15326,97,14271,14271,9371,2871,2871,0,0,0,0,0,0,0,0,-11337,-254,-11988,447,7784,8642,493,8148,8890,-4582,6501,971,719,474,474,6817,159,159,0,0,0,0,320,0,320,-99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0
467,31Aug1959,1285,835,823,0,0,0,0,0,0,0,0,0,0,0,0,823,823,0,0,0,525,525,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,0,284,260,260,274,1228,100,1614,700,9464,9393,9373,7914,0,0,0,0,7910,7858,7596,6471,3830,4917,48,106,221,968,1467,1467,0,1955,949,26,62,3423,3423,0,458,124,1016,1033,2398,1365,54,0,20,962,0,722,20,7200,958,0,1610,705,0,0,321,661,150,0,261,1421,1241,1241,746,3442,568,2205,2872,2,1236,424,1781,144,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,9205,85,16929,11293,10432,6497,10390,96,9758,9758,4000,0,0,0,0,0,0,0,0,0,0,-10838,442,-11468,354,6245,6806,661,6145,6540,-5528,5752,935,795,528,528,6693,124,124,0,0,0,0,304,0,304,-23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0
468,30Sep1959,2070,178,175,30,30,0,0,0,0,21,21,0,0,0,0,175,175,0,0,0,107,107,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,0,18,18,18,18,825,100,582,773,2768,2703,2696,2485,0,0,0,0,2949,2912,2808,2775,1456,1969,21,79,88,339,584,584,0,778,351,23,50,1362,1362,0,182,56,361,369,912,543,139,0,52,456,0,288,52,4009,667,472,1539,723,8,8,69,683,150,0,260,1446,1336,1336,408,1554,587,1036,965,2,516,438,598,149,367,192,0,0,0,0,0,0,0,0,0,0,0,0,3856,5,14022,10546,8460,5562,8305,175,8122,8122,4612,1612,27,0,0,862,723,0,0,0,0,-8905,297,-9721,203,6384,6515,904,5611,5721,-3489,5714,967,940,994,994,6068,97,97,0,0,0,0,152,0,152,96,0,0,0,0,96,96,0,0,0,0,0,0,0,0,0
469,31Oct1959,793,202,198,0,0,0,0,0,0,0,0,0,0,0,0,198,198,0,0,0,140,140,0,36,18,0,0,0,0,0,0,0,0,350,0,350,0,0,15,0,0,0,12,0,472,800,2095,2059,2053,1200,0,0,0,0,1774,1776,1699,946,1157,1454,0,31,65,334,430,430,0,574,277,20,20,1004,1004,0,134,0,334,338,738,400,128,27,49,297,0,212,49,1693,543,578,1559,743,8,8,10,874,200,0,119,625,500,500,390,1466,568,980,896,1,485,424,556,144,341,98,0,0,0,0,0,0,0,0,0,0,0,0,6259,10,9223,6197,5592,3631,5616,102,5321,5321,4000,0,0,0,0,0,0,0,0,0,0,-4980,1217,-5449,32,4313,4567,927,3640,3817,-1254,4943,588,989,1038,1038,2574,30,30,0,0,0,0,119,0,119,95,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0
470,30Nov1959,426,27,27,30,28,2,0,0,0,20,20,0,0,0,0,27,27,0,0,0,19,19,0,8,8,0,0,0,0,0,0,0,0,467,0,467,0,0,21,0,0,0,20,0,98,800,2641,2618,2617,1200,0,0,0,0,1903,1937,1928,1298,255,306,0,0,6,180,186,42,145,62,15,22,5,98,98,0,16,0,180,184,225,42,91,81,34,51,0,26,34,1378,514,707,1497,620,10,10,10,773,200,0,200,632,516,516,314,918,587,642,329,1,274,438,204,149,125,195,0,0,0,0,0,0,0,0,0,0,0,0,7174,10,9557,5997,6438,3119,6370,77,6153,6153,4500,0,0,0,0,0,0,0,0,0,0,-4897,1101,-5391,9,3886,4047,686,3361,3501,-1568,4430,557,731,808,808,2336,43,28,0,15,0,0,63,0,63,96,0,0,0,0,96,96,0,0,0,0,0,0,0,0,0
471,31Dec1959,414,0,0,24,24,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,25,123,120,120,120,216,0,84,800,1765,1742,1742,1200,0,0,0,0,1884,1941,1941,1533,91,113,0,0,0,87,87,0,87,0,0,22,5,5,0,5,0,0,87,91,91,0,28,112,10,22,0,0,10,1575,485,688,1450,709,10,10,10,792,200,0,201,633,541,541,259,569,568,424,0,1,144,424,0,144,0,214,0,0,0,0,0,0,0,0,0,0,0,0,5230,5,9112,5452,6112,3000,6072,63,5869,5869,4500,0,0,0,0,0,0,0,0,0,0,-4407,1045,-4879,5,3564,3700,632,3069,3202,-1347,4105,505,675,758,758,2498,30,30,0,0,0,0,33,0,33,107,0,0,0,0,107,107,0,0,0,0,0,0,0,0,0
472,31Jan1960,524,0,0,24,24,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,302,346,753,753,753,727,70,84,800,799,797,797,1200,0,0,0,0,2240,2319,2319,2674,19,21,0,0,0,7,7,0,7,0,0,14,0,0,0,0,0,0,7,19,19,0,2,241,8,2,0,0,8,2690,483,1120,15,57,15,10,10,7,200,0,411,451,387,387,256,569,568,424,0,1,144,424,0,144,0,166,0,0,0,0,0,0,0,0,0,0,0,0,2964,50,12343,6568,9626,2718,9550,175,9676,9676,7976,3476,2541,105,0,829,0,0,0,0,0,-5226,1342,-5790,144,3991,3834,686,3149,3013,-1815,4753,581,629,717,717,3471,30,30,0,0,0,0,17,0,17,104,0,0,0,0,104,104,0,0,0,0,0,0,0,0,0
